bin,item
0,150
0,83
1,62
1,190
2,134
2,13
3,76
3,97
4,99
4,35
5,98
5,132
5,136
5,131
5,84
6,123
6,128
7,92
7,180
8,116
8,141
9,20
9,37
10,193
10,191
10,15
11,182
11,85
12,56
12,169
13,115
13,25
14,51
14,137
15,127
15,11
16,139
16,74
17,129
17,104
17,119
18,6
18,3
18,42
19,133
19,167
20,174
20,31
21,192
21,93
21,184
22,163
22,155
23,126
23,160
23,158
24,149
24,175
25,122
25,32
26,101
26,172
27,198
27,34
28,176
28,152
29,195
29,96
30,63
30,70
30,24
30,7
30,21
30,14
30,23
31,10
31,162
32,88
32,138
33,157
33,64
34,53
34,187
35,72
35,156
36,77
36,110
37,57
37,0
38,125
38,40
39,27
39,106
40,178
40,135
41,75
41,49
42,181
42,30
43,33
43,19
43,28
44,94
44,48
45,105
45,148
46,60
46,59
46,9
47,108
47,12
48,120
48,66
49,171
49,73
50,144
50,38
51,82
51,173
52,154
52,189
53,111
53,183
54,1
54,41
55,168
55,161
55,43
56,186
56,4
57,113
57,118
58,146
58,8
59,143
59,47
59,140
60,91
60,179
61,196
61,114
62,52
62,44
63,54
63,89
64,103
64,188
65,61
65,145
66,68
66,124
67,67
67,58
68,36
68,2
69,65
69,185
70,50
70,165
70,45
71,142
71,71
72,78
72,86
73,95
73,109
74,39
75,197
76,17
76,22
77,164
77,18
78,112
78,102
79,121
79,29
80,80
80,5
81,170
81,130
82,117
82,55
83,151
83,153
84,199
84,166
85,81
85,90
86,100
86,107
87,79
87,159
88,87
88,177
89,69
89,46
90,16
90,194
91,26
91,147
