bin,item
0,155
0,168
0,165
0,161
0,153
1,116
1,125
1,121
1,124
1,126
2,140
2,147
2,151
2,145
2,142
2,8
3,176
3,193
3,188
3,190
3,191
3,181
4,18
4,31
4,40
4,34
4,22
4,35
4,36
5,63
5,69
5,61
5,62
5,60
5,70
5,43
6,88
6,86
6,87
6,96
6,90
6,83
6,160
7,12
7,3
7,9
7,1
7,17
7,15
8,100
8,113
8,104
8,98
8,115
8,107
9,138
9,132
9,131
9,118
9,123
9,127
10,55
10,47
10,46
10,54
10,56
10,51
10,0
11,164
11,162
11,157
11,166
11,171
11,154
11,172
12,33
12,19
12,26
12,38
12,27
12,21
13,189
13,194
13,196
13,195
13,198
13,182
14,177
14,199
14,192
14,178
14,197
14,186
14,184
14,183
14,185
14,179
15,72
15,75
15,64
15,81
15,67
15,66
15,74
15,65
16,14
16,2
16,6
16,11
16,7
16,16
16,10
16,13
16,4
16,5
16,25
16,39
16,37
17,106
17,112
17,114
17,108
17,103
17,99
17,109
17,111
17,146
18,48
18,45
18,53
18,57
18,58
18,52
18,50
18,49
18,95
18,97
18,89
18,130
19,143
19,141
19,150
19,149
19,144
19,148
19,28
19,32
19,20
19,23
19,41
19,29
20,122
20,129
20,136
20,137
20,133
20,139
20,135
20,120
20,134
20,119
20,117
20,128
20,71
21,85
21,84
21,93
21,94
21,91
21,92
21,167
21,156
21,175
21,159
21,163
21,158
22,73
22,80
22,82
22,68
22,59
22,76
22,78
22,79
22,77
22,24
22,30
22,42
22,44
22,173
22,169
22,170
22,152
22,174
23,187
23,180
23,101
23,102
23,105
23,110
