bin,item
0,142
0,145
0,155
0,149
1,79
1,77
1,82
1,108
2,92
3,50
3,43
4,81
5,115
6,110
7,64
7,57
8,6
8,10
9,120
10,21
10,197
11,94
12,100
12,40
13,107
14,70
14,37
15,148
16,42
17,124
17,36
18,140
18,154
19,174
19,25
20,86
20,191
21,170
21,16
22,34
23,102
24,132
24,48
24,133
25,2
25,45
25,0
26,58
26,173
27,156
27,116
28,150
28,185
29,159
29,163
29,166
29,121
29,118
29,165
30,111
31,31
32,101
32,95
33,153
34,44
34,128
35,67
35,136
36,69
36,190
37,97
37,72
38,122
38,193
39,106
39,87
40,131
40,167
41,117
41,195
42,168
42,7
43,171
43,103
44,139
44,184
45,51
45,80
46,83
46,183
47,198
47,141
48,38
48,113
49,99
49,138
50,27
50,74
51,73
51,105
52,104
52,172
53,12
53,28
54,49
54,88
55,129
55,177
55,179
56,41
56,13
57,164
57,130
58,85
58,146
59,71
59,47
60,35
60,56
61,20
61,46
62,176
62,29
63,187
63,98
64,114
64,17
65,18
65,76
66,65
66,96
67,112
68,32
69,137
70,119
71,175
72,61
73,60
73,180
74,91
74,66
75,19
75,1
76,126
76,68
77,24
77,30
78,23
78,15
79,151
79,162
80,109
80,186
81,9
81,147
82,5
82,3
83,194
83,52
84,33
84,144
85,8
85,22
86,134
86,53
87,84
87,188
88,75
88,59
89,135
89,55
90,189
90,26
91,143
91,11
92,160
92,158
92,78
93,192
93,169
94,62
94,178
95,182
95,199
96,90
96,63
97,181
97,127
98,161
98,123
98,157
99,14
99,93
100,196
101,54
101,4
102,152
102,125
103,39
103,89
