bin,item
0,128
0,135
1,184
1,185
2,180
2,182
3,47
3,43
4,134
4,124
5,36
5,26
6,72
6,84
7,12
7,7
8,195
8,179
9,23
9,0
10,28
10,27
11,17
11,20
12,144
12,138
13,51
13,45
14,103
14,113
15,92
15,83
16,10
16,3
17,186
17,191
18,63
18,62
19,96
19,105
19,35
20,148
20,153
21,157
21,39
22,172
22,159
23,91
23,95
24,71
24,86
25,49
25,52
26,140
26,142
26,150
27,174
27,173
27,56
28,82
28,88
29,108
29,97
30,37
30,60
31,133
31,122
31,198
32,41
32,40
33,93
33,55
34,16
34,24
35,136
35,178
36,46
36,106
36,116
37,181
37,188
37,143
38,89
38,77
38,73
39,61
39,69
40,118
40,18
40,125
41,78
41,94
41,183
42,130
42,129
43,22
43,50
43,4
44,197
44,196
44,187
45,190
45,189
45,115
46,6
46,137
47,21
47,70
47,1
48,199
48,177
48,170
49,175
49,164
50,112
50,101
50,102
51,64
51,109
51,98
52,167
52,169
52,76
53,156
53,166
53,81
54,9
54,11
54,59
55,65
55,54
55,32
56,131
56,119
56,123
57,168
57,160
57,163
58,111
58,107
58,117
59,68
59,53
59,141
60,155
60,152
60,110
61,87
61,75
61,19
62,48
62,44
62,25
63,171
63,158
63,38
64,79
64,85
64,34
65,162
65,161
65,29
66,13
66,42
66,8
67,67
67,58
67,5
68,104
68,151
68,147
69,154
69,146
69,30
70,127
70,121
70,74
71,126
71,165
71,176
72,192
72,194
72,193
73,14
73,2
73,139
74,31
74,33
74,15
75,145
75,149
75,120
76,100
76,114
76,132
77,90
77,80
77,99
78,66
78,57
