bin,item
0,6
0,10
0,171
0,170
0,172
1,74
1,75
1,73
1,71
1,72
2,85
2,155
2,154
2,156
2,83
2,84
3,126
3,106
3,102
3,101
3,100
3,103
3,104
3,127
3,105
3,99
4,199
4,175
4,174
4,178
4,176
4,177
5,70
5,120
5,68
5,118
5,66
5,67
5,119
5,69
6,162
6,186
6,187
6,184
6,185
6,163
7,117
7,114
7,115
7,113
7,112
7,116
7,15
8,26
8,90
8,29
8,91
8,25
9,55
9,196
9,54
9,57
9,53
9,59
9,58
9,195
9,56
10,0
10,65
10,63
10,1
10,64
10,2
11,181
11,183
11,180
11,182
11,179
11,135
12,96
12,98
12,95
12,97
12,94
12,36
12,93
12,92
12,37
13,17
13,23
13,19
13,22
13,24
13,16
13,18
14,34
14,33
14,30
14,129
14,128
14,131
14,32
14,130
14,35
14,31
15,48
15,45
15,47
15,52
15,46
15,50
15,49
15,51
15,5
16,43
16,41
16,42
16,62
16,60
16,44
16,61
17,188
17,192
17,194
17,145
17,190
17,146
17,191
17,193
17,189
18,157
18,159
18,39
18,40
18,38
18,161
18,158
18,160
19,197
19,89
19,86
19,198
19,87
19,88
20,168
20,165
20,111
20,167
20,166
20,164
20,169
21,133
21,132
21,108
21,109
21,134
21,110
21,107
22,122
22,123
22,125
22,121
22,124
22,4
23,173
23,138
23,137
23,141
23,140
23,136
23,139
24,13
24,14
24,12
24,11
24,7
24,8
24,9
25,27
25,20
25,153
25,151
25,21
25,28
25,152
25,150
26,79
26,76
26,77
26,81
26,82
26,80
26,78
26,3
27,144
27,143
27,142
27,149
27,147
27,148
