volume,class_1,class_2
18,0,44
98,0,2
83,0,24
100,0,27
86,1,38
91,1,45
79,1,16
14,1,39
86,2,22
8,2,19
4,3,21
8,3,6
96,3,16
82,3,24
22,3,29
87,4,1
78,4,19
96,4,6
87,4,44
14,5,24
25,6,40
4,6,4
79,6,26
88,6,37
97,7,48
8,7,30
82,8,34
96,8,48
19,8,8
21,8,33
21,8,30
93,9,0
96,9,27
5,9,18
6,10,35
25,10,19
7,10,20
20,10,43
5,10,2
86,11,4
75,11,5
83,11,10
79,11,1
21,11,42
80,12,17
10,12,22
23,12,10
88,13,49
20,14,23
84,14,12
92,14,16
5,15,38
81,15,36
88,15,21
14,15,48
16,15,3
97,15,43
82,15,33
20,16,12
17,16,49
18,16,4
99,16,32
97,16,46
8,17,13
12,17,38
25,17,38
99,18,44
17,18,41
89,18,33
25,19,28
11,20,40
89,20,15
2,20,20
5,20,34
19,20,13
80,20,32
79,20,5
4,21,44
11,22,17
4,22,35
13,22,31
80,23,18
90,23,9
15,23,36
96,23,35
84,23,23
77,24,2
98,24,41
8,25,16
16,25,12
13,25,41
84,25,36
94,26,37
19,26,22
100,26,37
19,27,20
78,27,49
20,27,8
17,27,2
21,27,36
21,28,34
76,28,15
19,28,10
97,28,3
25,28,42
22,28,0
82,28,24
1,29,48
25,30,7
20,31,11
10,31,28
4,31,22
3,32,17
5,32,45
20,33,31
4,33,34
7,33,12
11,33,15
95,33,32
9,33,6
75,33,11
25,34,6
11,34,32
17,35,39
5,35,35
89,35,23
87,36,9
88,36,39
20,36,8
87,37,49
80,37,5
5,37,17
9,37,8
8,37,26
18,37,0
8,37,15
90,37,9
78,38,0
12,38,39
95,38,5
13,38,27
1,38,11
8,38,37
99,39,1
76,39,7
24,39,47
24,39,47
24,39,46
94,40,10
86,40,47
77,40,30
75,40,29
19,40,31
18,40,3
97,40,42
25,40,21
19,41,3
87,41,45
99,41,40
98,41,25
11,41,43
81,42,4
11,42,14
80,42,29
96,42,13
95,42,25
76,42,23
19,43,11
20,43,46
12,43,28
7,44,28
7,44,14
1,44,26
90,45,18
14,45,9
98,45,20
16,45,14
90,46,13
18,46,43
18,46,26
78,46,30
12,46,27
18,46,18
92,46,42
13,46,14
77,47,21
75,47,46
90,47,45
18,48,7
84,48,47
92,48,33
9,48,31
79,48,19
89,48,25
77,48,40
82,48,1
75,49,7
11,49,41
78,49,25
95,49,29
