volume,class_1,class_2,class_3,class_4,class_5
4.99,21,25,6,12,6
3.56,10,0,8,14,12
2.68,10,25,4,1,2
3.24,19,10,2,3,10
4.45,16,11,14,16,8
4.97,7,11,5,15,3
1.29,13,14,3,14,8
4.32,21,18,10,0,2
1.61,7,20,6,8,11
3.9,16,3,13,16,13
2.84,22,9,2,3,8
4.4,9,13,9,8,8
2.25,17,13,8,7,5
2.55,1,25,2,8,1
1.81,17,23,5,1,1
3.28,16,25,11,17,14
4.12,17,7,1,6,12
4.51,2,8,13,9,5
3.86,6,14,8,14,12
1.59,17,24,14,5,11
4.23,1,1,0,14,0
2.72,3,12,2,13,2
3.79,5,14,9,10,5
4.58,17,5,13,10,9
4.66,16,10,14,11,3
2.5,15,24,9,10,0
1.81,6,21,9,9,5
2.65,0,15,9,3,10
3.47,7,25,5,15,6
3.19,4,24,14,17,11
3.1,17,24,14,3,8
2.6,3,9,10,13,11
1.33,3,7,0,1,4
1.72,2,15,7,15,0
1.28,23,18,13,11,11
4.69,6,18,13,1,1
1.32,13,11,4,16,2
3.69,7,2,0,9,10
4.0,10,9,3,2,5
4.99,15,11,5,1,14
2.11,21,7,6,16,14
2.31,5,3,5,12,5
1.39,19,2,8,0,2
4.71,17,4,1,2,11
2.34,11,19,13,13,12
3.3,5,25,8,8,11
4.1,0,11,6,10,10
3.92,3,8,12,0,8
4.74,13,22,1,7,14
4.18,4,9,5,14,14
1.27,5,0,6,5,4
4.12,18,12,5,7,9
1.64,6,12,0,14,9
1.71,23,5,3,9,10
1.56,13,10,11,12,7
3.17,23,6,2,11,6
3.17,2,25,4,6,4
3.93,6,25,7,7,3
4.68,23,21,1,9,7
3.41,2,2,13,15,2
2.68,15,12,3,7,7
3.43,8,14,4,5,10
3.55,11,9,10,13,5
3.62,2,12,5,15,13
1.26,5,15,0,14,9
4.24,5,25,4,16,4
3.02,16,8,5,18,9
1.15,6,16,13,1,9
3.66,22,12,14,9,7
3.86,16,14,1,6,7
4.99,19,24,5,9,12
4.28,13,11,1,15,13
1.69,21,14,14,5,12
4.84,10,16,6,17,10
4.02,0,1,12,11,7
4.73,9,23,7,11,1
1.64,22,12,13,7,3
1.51,6,24,2,0,1
3.73,19,10,3,4,2
4.17,21,19,3,7,5
2.16,2,22,2,15,1
1.24,8,24,11,15,14
1.36,9,18,3,10,3
2.95,22,2,4,6,13
1.07,22,22,0,6,5
3.85,22,19,7,11,2
3.46,2,0,12,16,14
2.15,22,6,12,1,3
4.67,12,21,9,15,0
1.47,16,8,4,13,8
2.84,13,10,9,7,4
4.41,9,9,2,14,3
2.23,10,4,10,10,2
1.26,3,9,12,7,1
3.84,18,9,9,10,10
2.47,4,11,2,5,7
1.44,5,14,9,8,4
3.64,6,12,7,15,6
2.56,23,22,14,14,12
4.8,10,3,0,14,13
2.13,0,16,14,14,3
4.46,5,1,6,3,6
1.91,5,1,10,8,13
2.55,20,20,14,15,13
2.51,15,3,9,4,9
1.37,6,11,6,6,1
1.2,12,16,3,11,14
3.87,20,10,12,2,0
