volume,class_1,class_2,class_3,class_4
4.49,5,79,45,36
3.24,3,27,25,23
2.21,29,26,48,63
2.43,0,6,56,27
2.18,22,86,15,57
4.84,19,43,58,3
1.3,12,75,4,59
2.64,10,27,47,0
4.79,28,82,30,40
4.47,14,37,62,9
2.89,4,62,70,38
1.22,6,83,10,47
4.3,1,87,32,23
4.61,27,59,0,43
2.2,28,17,39,50
1.05,26,69,60,32
4.61,31,58,2,18
3.44,14,78,4,12
2.66,2,73,19,24
1.58,23,51,0,59
3.75,21,44,13,58
3.35,13,22,3,59
4.69,21,65,27,37
3.89,28,69,5,31
4.83,28,16,29,36
2.42,28,24,55,29
3.64,7,15,57,11
3.61,3,25,6,43
1.78,9,56,5,30
4.03,3,26,66,40
4.03,10,80,14,58
2.97,23,0,8,18
3.59,24,36,16,27
2.12,19,76,22,60
4.45,26,14,2,46
1.77,0,39,40,48
4.21,16,22,1,48
2.46,27,68,46,27
3.26,26,23,1,56
4.58,31,49,13,3
2.96,26,32,71,7
4.56,28,53,56,36
2.0,26,0,28,40
4.63,16,77,11,20
3.88,16,36,66,36
3.25,19,71,15,52
4.06,0,58,20,9
2.93,19,56,63,46
1.73,3,54,35,35
3.21,10,40,0,42
2.1,8,66,1,23
2.8,5,63,21,48
1.66,9,8,57,59
1.71,18,81,16,21
2.14,7,72,27,21
3.66,5,63,2,7
3.46,29,58,10,4
2.83,32,4,58,64
2.18,24,23,10,28
3.44,11,50,5,49
4.55,30,76,63,23
4.58,6,31,63,24
1.01,31,33,12,5
2.13,1,5,27,1
2.6,25,86,9,35
2.68,1,50,48,21
4.37,22,23,0,52
4.67,27,68,9,41
1.66,4,31,52,28
3.82,31,18,49,64
2.72,22,24,30,3
3.92,25,18,59,22
1.98,22,83,11,47
3.94,5,50,31,41
4.03,5,36,16,34
2.68,5,57,61,7
2.03,6,25,48,3
4.4,13,70,61,65
3.16,25,57,24,29
1.21,16,70,3,5
2.41,12,2,51,47
1.44,20,87,54,61
3.34,27,87,22,43
3.24,19,21,40,27
1.01,4,65,2,53
3.45,11,64,58,5
4.39,2,45,30,55
2.23,19,47,38,38
2.61,7,73,51,37
3.23,24,88,40,48
4.16,5,27,3,17
4.16,30,22,65,29
3.57,8,4,27,26
1.58,12,59,7,0
3.5,25,87,31,48
3.79,4,30,68,64
3.38,9,51,4,63
3.12,5,22,33,5
2.76,21,27,34,9
3.56,23,43,69,2
3.93,5,32,57,50
2.45,9,63,64,1
3.81,4,27,3,28
3.95,4,88,35,33
1.38,20,39,23,44
4.62,5,52,44,0
4.58,30,78,57,2
2.33,9,77,67,42
4.19,29,38,51,59
2.31,19,9,27,20
3.78,19,58,14,40
1.47,12,82,35,32
3.58,15,82,43,61
1.28,24,60,18,8
1.19,5,26,26,6
4.9,32,66,70,43
2.02,10,42,50,15
2.73,17,88,47,44
3.22,9,56,55,61
3.98,15,64,67,46
4.35,4,11,48,4
2.41,7,68,21,13
2.4,8,68,23,26
2.48,5,86,24,34
2.49,15,44,49,24
1.35,11,9,21,65
1.23,20,29,17,25
1.08,12,24,40,24
4.81,4,58,45,5
3.17,4,26,2,55
3.22,25,70,63,47
2.32,0,6,26,17
2.03,31,54,44,53
4.17,10,25,67,35
4.02,8,75,50,56
