volume,class_1
19,0
15,0
87,0
82,0
16,0
77,0
92,0
8,0
23,0
83,0
14,0
87,0
88,0
76,0
17,0
85,0
7,0
88,0
79,0
100,0
12,0
86,0
99,0
100,1
85,1
10,1
24,1
99,1
17,1
23,1
18,1
81,1
12,1
90,1
98,1
11,1
86,1
76,1
98,2
24,2
24,2
95,2
22,2
4,2
16,2
95,2
20,2
17,2
22,2
99,2
16,2
79,2
18,2
10,2
19,2
95,2
79,2
8,2
13,2
13,2
80,2
99,2
79,2
82,2
20,2
88,2
76,2
88,2
98,2
23,3
85,3
100,3
19,3
14,3
75,3
22,3
100,3
87,3
84,3
80,3
77,3
2,3
87,3
78,3
92,3
84,3
81,4
75,4
100,4
96,4
75,4
9,4
77,4
24,4
21,4
8,4
99,4
7,4
97,4
81,4
4,4
10,4
6,4
77,4
83,4
82,4
21,4
94,4
4,4
88,4
89,4
16,4
2,4
9,5
98,5
83,5
16,5
16,5
95,5
94,5
93,5
80,5
23,5
87,5
19,5
85,5
18,5
22,5
94,5
11,5
80,6
5,6
82,6
78,6
3,6
20,6
75,6
78,6
89,6
7,6
24,6
88,6
24,6
18,6
12,6
21,6
8,6
91,6
87,7
89,7
14,7
87,7
1,7
78,7
100,7
13,7
7,7
89,7
84,7
13,7
7,7
3,8
77,8
83,8
91,8
78,8
22,8
83,8
12,8
88,8
15,8
25,8
18,8
21,8
77,8
97,8
1,8
77,9
7,9
98,9
81,9
95,9
17,9
98,9
10,9
16,9
1,9
89,9
95,9
86,9
94,9
78,9
17,9
92,9
10,9
12,9
3,9
79,9
98,9
18,9
