volume,class_1
40,0
30,0
38,0
48,0
45,0
47,0
30,0
31,0
30,0
33,0
48,0
45,0
29,0
31,0
34,0
50,0
32,0
30,0
42,0
43,0
29,0
38,0
31,1
39,1
38,1
30,1
41,1
35,1
29,1
38,1
34,1
49,1
27,1
42,1
38,1
44,1
41,1
45,1
29,1
28,1
27,1
46,2
46,2
31,2
33,2
47,2
36,2
42,2
27,2
35,2
42,2
41,2
27,2
33,2
49,2
48,2
37,2
31,2
38,3
46,3
33,3
38,3
28,3
37,3
37,3
32,3
45,3
26,3
27,3
45,3
36,3
46,3
30,3
42,3
28,4
48,4
27,4
50,4
35,4
40,4
43,4
40,4
29,4
28,4
30,4
31,4
44,4
40,4
48,4
46,4
36,4
41,4
29,4
44,4
33,4
28,4
31,5
50,5
30,5
31,5
26,5
41,5
43,5
40,5
36,5
48,5
41,5
40,5
48,5
37,5
32,5
33,5
46,5
35,5
46,5
26,6
44,6
43,6
50,6
46,6
36,6
40,6
32,6
46,6
48,6
28,6
25,6
27,6
36,6
28,6
43,6
26,6
39,6
27,6
35,6
41,6
39,6
27,6
48,6
33,7
35,7
29,7
32,7
43,7
28,7
25,7
32,7
37,7
38,7
45,7
31,7
39,7
36,7
26,7
47,7
40,7
39,7
29,7
28,7
43,7
29,7
29,8
44,8
46,8
27,8
33,8
29,8
44,8
40,8
28,8
41,8
26,8
32,8
46,8
32,8
49,8
46,8
30,8
44,8
38,8
35,8
44,8
49,8
29,9
30,9
27,9
33,9
27,9
49,9
46,9
34,9
50,9
38,9
30,9
28,9
27,9
28,9
31,9
50,9
25,9
