volume,class_1,class_2,class_3
3.0,36,30,89
4.38,55,21,34
2.42,11,50,48
4.31,21,16,68
2.27,58,57,12
3.86,49,46,36
4.76,60,9,12
3.98,40,34,14
2.51,21,27,79
1.65,45,31,14
3.47,25,6,63
1.62,61,17,82
2.81,56,9,87
3.78,35,35,22
1.59,44,60,88
1.42,38,36,41
4.74,46,26,34
4.43,24,31,2
1.6,31,14,44
3.16,65,30,0
1.95,62,46,87
4.99,2,0,23
3.36,37,16,90
2.72,39,19,88
2.75,21,23,64
2.48,41,10,51
1.12,57,12,63
1.97,24,53,7
5.0,58,8,50
1.02,57,0,39
4.06,58,30,39
1.18,32,48,21
2.0,61,36,81
2.08,58,0,46
3.42,36,6,50
4.7,4,38,23
2.52,23,5,87
3.49,12,22,5
3.15,60,9,48
1.85,23,54,76
2.46,49,48,88
1.32,25,36,11
1.53,26,11,19
4.49,23,23,38
2.65,47,35,72
3.0,45,21,85
2.96,46,21,92
1.88,57,45,58
3.41,0,19,59
4.52,57,45,72
2.93,22,12,84
1.42,53,29,62
1.27,23,15,39
1.97,53,44,52
1.37,15,53,3
1.73,15,7,56
1.22,34,45,8
1.62,15,37,84
2.42,12,51,40
4.19,12,60,82
4.16,64,35,16
2.56,26,16,82
1.46,44,49,2
1.75,54,27,67
2.44,56,58,55
2.62,53,19,46
3.3,13,7,44
3.74,58,24,58
4.56,18,51,14
2.42,37,29,91
4.51,37,20,61
3.43,38,52,32
2.28,47,46,39
4.5,25,3,3
4.02,53,45,70
1.82,56,57,19
4.24,18,13,87
3.59,43,0,34
2.01,6,38,49
4.22,27,18,34
3.19,65,51,38
4.52,25,41,36
1.91,57,36,56
3.33,53,16,71
3.99,37,6,83
1.92,50,11,20
4.5,9,23,19
4.39,20,10,58
1.74,28,3,72
4.44,13,30,12
3.35,13,59,6
2.61,54,56,85
4.44,2,40,13
4.26,32,10,50
4.31,16,24,0
3.81,10,52,13
4.85,57,31,27
4.27,25,15,23
2.92,34,26,73
1.51,55,52,14
4.57,32,49,72
3.43,22,15,3
4.35,22,27,52
3.29,27,30,46
4.83,9,47,67
2.34,57,13,89
3.31,56,9,37
2.36,0,53,51
4.07,41,10,8
2.57,32,29,44
1.15,23,33,84
4.01,37,50,21
4.4,7,31,35
1.83,58,18,78
1.87,39,41,3
3.66,59,55,19
2.43,62,1,63
3.5,63,14,64
2.64,28,3,44
2.44,24,25,51
4.38,59,9,43
2.55,34,47,92
2.53,18,11,60
3.42,0,41,37
4.23,61,26,32
3.97,18,24,88
1.44,18,53,63
4.08,33,34,22
1.87,9,40,84
2.53,27,39,45
2.22,44,18,83
3.45,63,40,77
1.2,25,33,40
1.84,63,46,7
1.53,22,21,49
4.88,51,10,74
4.3,29,59,67
4.57,3,25,95
3.64,65,19,51
2.99,57,32,46
3.11,40,12,63
2.6,62,36,44
1.66,44,7,26
1.56,23,15,22
3.06,54,54,36
2.54,5,35,86
2.0,13,21,15
2.73,21,4,56
4.37,28,1,31
1.59,57,1,0
4.27,63,33,9
2.37,16,16,77
1.14,17,54,62
2.79,37,41,72
2.66,43,58,39
2.92,49,55,2
4.1,40,8,88
4.48,40,8,47
4.73,17,23,49
1.63,11,59,30
1.02,31,33,43
3.15,11,18,4
1.69,14,30,38
2.94,47,58,84
2.85,52,50,74
3.19,35,35,94
3.29,18,38,24
1.89,59,19,50
3.07,24,21,84
4.55,19,52,37
4.28,13,23,88
3.7,7,19,1
4.61,22,40,37
1.82,57,19,27
1.08,40,31,85
4.87,12,48,18
3.7,57,56,78
1.24,7,4,18
2.47,26,52,35
3.16,45,54,15
1.64,39,19,90
3.1,19,40,11
4.86,16,15,49
1.75,63,57,89
1.04,49,44,86
2.55,62,46,84
2.71,31,59,18
2.14,40,13,83
4.67,28,2,70
4.49,47,52,73
3.02,58,8,47
1.95,24,21,95
3.65,24,54,85
2.68,46,23,40
2.9,31,45,23
2.24,56,55,48
4.87,29,8,0
4.23,24,12,41
3.19,12,47,69
4.87,61,33,61
1.33,36,45,44
2.41,37,47,94
4.13,10,54,62
4.08,57,57,57
4.91,62,48,52
1.24,21,41,3
4.97,64,34,39
2.29,50,27,8
4.5,61,17,47
2.94,35,23,95
1.82,60,9,35
4.76,29,49,35
2.86,24,1,13
1.5,27,19,48
2.41,8,33,54
1.93,47,35,84
4.59,9,54,1
1.3,1,9,44
4.62,22,7,62
2.44,12,50,76
2.32,5,12,36
3.35,40,52,90
1.13,33,8,63
4.48,2,35,35
1.02,26,3,32
3.2,7,32,68
1.97,39,11,86
4.22,27,23,32
4.57,55,13,44
3.3,40,11,6
4.01,5,58,95
4.83,34,34,21
4.02,6,3,18
1.09,41,27,91
1.58,51,3,89
3.45,49,33,1
3.0,34,32,54
2.53,35,28,28
1.69,46,32,75
2.29,50,28,4
3.19,31,31,13
1.7,6,25,69
1.2,23,15,15
2.97,53,30,9
3.89,12,3,20
4.53,6,53,67
4.32,15,41,22
3.14,2,22,26
4.92,27,15,60
3.55,26,27,40
9.5,45,44,21
7.62,59,48,87
6.73,41,18,95
6.49,60,14,7
6.95,13,46,25
6.91,17,32,59
5.54,63,51,52
5.05,30,3,93
8.31,25,20,72
9.32,44,25,32
6.45,64,21,39
7.62,24,0,89
5.94,37,16,44
5.98,22,4,82
9.63,59,19,53
5.58,20,36,16
5.96,8,29,55
9.28,36,40,45
8.43,45,58,36
5.8,29,7,16
6.58,24,19,7
6.46,13,57,37
5.61,24,59,32
