volume,class_1,class_2,class_3
29,0,1,5
30,0,2,46
31,0,6,44
34,0,0,45
19,0,9,49
15,0,3,4
5,0,9,13
29,0,5,38
12,0,0,5
22,0,3,21
13,0,1,5
6,1,8,30
22,1,1,14
35,1,4,31
1,1,1,10
32,1,7,23
21,1,8,18
25,1,5,22
26,2,0,47
33,2,8,8
26,2,6,16
16,2,6,49
31,2,4,12
14,2,9,21
37,2,8,40
9,2,4,28
9,2,1,37
22,2,6,7
26,2,3,19
33,2,7,7
18,3,4,39
21,3,5,0
11,3,6,45
33,3,9,46
17,3,4,3
17,3,5,24
22,3,0,31
32,3,4,12
22,3,3,8
19,3,3,38
33,3,0,18
17,4,7,19
13,4,3,48
10,4,4,10
36,4,6,43
27,4,1,20
4,4,4,45
17,4,3,39
24,4,5,21
7,4,0,7
10,4,7,20
1,4,5,30
7,5,0,10
28,5,1,28
32,5,4,10
17,5,0,41
14,5,1,31
19,5,5,7
34,5,7,33
10,5,1,27
2,5,9,3
21,6,3,4
25,6,6,26
12,6,6,41
13,6,1,36
18,6,6,13
37,7,2,38
17,7,0,36
16,7,1,36
11,7,9,32
3,7,4,39
30,7,7,18
36,7,3,13
29,7,1,1
1,7,6,39
10,7,7,2
24,8,7,32
17,8,6,0
20,8,5,34
13,8,9,4
11,8,8,19
15,8,8,11
11,9,9,6
10,9,9,25
19,9,7,9
29,9,2,48
36,9,8,33
13,9,1,17
30,9,0,20
28,9,9,30
27,9,0,15
16,10,1,44
34,10,5,35
22,10,2,48
8,10,1,45
21,10,3,49
16,10,8,16
16,10,5,35
12,10,7,1
31,11,9,31
37,12,5,6
19,12,7,23
37,12,0,25
37,12,5,37
22,12,3,16
30,12,2,32
11,12,6,49
29,12,3,29
9,12,8,3
17,12,8,42
8,13,4,44
16,13,9,29
29,13,6,24
27,13,0,29
6,13,2,11
4,13,4,29
7,13,8,27
24,14,1,34
23,14,1,9
1,14,9,8
24,14,2,37
18,14,0,9
10,14,0,42
2,14,3,38
34,14,2,15
17,14,7,22
1,14,7,3
11,14,8,34
14,15,3,11
9,15,4,40
11,15,3,28
2,15,9,23
1,16,4,17
21,16,2,2
32,16,7,11
32,16,6,22
13,16,7,15
17,16,8,40
9,17,2,25
19,17,2,6
2,17,2,26
22,17,6,0
8,17,4,17
8,17,4,26
11,17,2,41
1,17,7,33
27,17,5,2
30,17,7,22
27,18,6,9
17,18,6,2
32,18,5,47
28,18,7,14
19,18,2,5
21,18,6,47
24,18,1,41
27,18,8,28
15,18,0,4
9,19,2,14
36,19,0,12
8,19,2,48
30,19,4,35
13,19,3,27
8,19,4,20
12,19,9,33
26,19,0,46
30,19,8,34
6,20,3,26
15,20,5,13
36,20,3,32
4,20,8,1
6,20,4,43
4,20,5,43
27,20,8,8
32,20,1,46
34,20,1,36
4,21,3,24
14,21,6,21
4,21,8,14
3,21,0,25
10,21,2,6
20,21,8,16
3,21,9,35
21,21,9,42
14,22,9,18
11,22,3,42
1,23,4,37
17,23,0,0
9,23,9,12
33,23,9,44
31,23,6,27
18,23,7,17
14,23,5,19
20,24,2,24
23,24,5,1
29,24,5,15
27,24,5,47
27,24,2,40
15,24,7,43
30,24,8,30
29,24,2,23
