volume,class_1,class_2,class_3
11,0,34,0
32,0,28,19
37,0,33,22
11,0,27,0
29,0,47,5
50,0,28,22
7,0,22,3
17,0,14,13
49,0,22,2
31,0,47,24
13,0,32,13
12,0,21,3
12,0,13,11
21,0,34,13
13,0,2,3
33,0,4,11
28,0,25,8
6,0,9,12
49,0,7,16
45,0,8,5
22,0,41,3
27,1,12,10
19,1,5,24
4,1,7,9
5,1,19,12
8,1,45,0
48,1,46,24
23,1,30,23
8,1,39,23
18,1,30,23
13,1,33,13
30,1,35,7
34,1,29,12
14,1,23,17
7,1,17,6
2,1,9,10
6,1,48,18
46,1,21,6
50,1,44,4
31,2,49,4
21,2,15,20
36,2,1,24
37,2,24,1
39,2,15,15
33,2,20,13
50,2,32,4
40,2,38,8
47,2,40,18
20,2,20,16
15,2,46,10
5,2,43,11
16,2,42,21
10,2,13,10
46,2,38,24
31,2,41,8
17,2,38,2
19,2,39,23
13,2,48,22
16,2,4,16
5,2,38,22
44,2,37,23
17,3,8,15
27,3,0,21
50,3,44,4
23,3,12,7
50,3,1,11
38,3,39,9
41,3,29,2
21,3,23,20
7,3,4,4
37,3,28,9
21,3,24,19
41,3,26,16
15,3,31,18
15,3,48,7
5,3,3,9
42,3,17,20
6,3,47,7
11,3,6,1
40,3,35,21
29,3,19,21
24,3,1,17
37,3,29,8
37,4,42,14
39,4,7,1
49,4,32,6
32,4,30,18
8,4,49,5
32,4,6,15
7,4,32,21
10,4,42,0
45,4,31,11
15,4,40,0
23,4,43,19
37,4,45,11
35,4,21,4
21,5,15,13
50,5,46,24
7,5,23,1
18,5,44,4
19,5,49,21
3,5,43,24
7,5,11,21
2,5,14,22
13,5,16,7
3,5,5,9
28,5,18,19
16,5,36,13
32,5,1,21
49,5,25,18
6,5,34,12
16,5,40,22
43,5,36,0
40,5,10,19
29,5,2,14
21,5,18,14
6,5,37,14
23,6,47,8
28,6,35,5
38,6,21,9
18,6,19,5
44,6,25,11
42,6,12,7
47,6,36,15
39,6,24,17
33,6,22,18
7,6,16,2
6,6,13,5
42,6,6,9
34,6,45,15
46,6,49,16
46,6,40,1
38,6,16,6
49,6,20,9
3,6,5,23
32,6,42,16
18,6,2,17
42,6,33,10
2,6,45,8
33,6,31,1
40,6,31,19
36,7,20,3
36,7,37,17
45,7,37,22
8,7,27,20
2,7,17,10
18,7,8,2
35,7,11,8
43,7,12,10
29,7,22,2
7,7,19,20
35,7,26,22
8,7,46,3
22,7,16,5
39,7,36,19
21,7,5,3
21,7,3,14
14,7,18,14
34,7,25,14
27,7,0,4
29,7,13,1
19,8,18,12
4,8,48,15
43,8,15,16
42,8,28,20
47,8,26,17
36,8,11,19
18,8,2,7
3,8,3,20
17,8,30,11
42,8,17,17
15,8,24,23
50,8,35,12
4,8,41,24
28,8,11,15
37,8,27,10
15,8,29,20
16,8,34,13
47,8,4,12
11,8,6,2
47,9,3,8
27,9,26,0
8,9,33,12
7,9,8,6
36,9,14,16
40,9,0,6
14,9,44,3
22,9,9,6
49,9,10,2
7,9,43,18
41,9,39,14
3,9,41,17
10,9,14,6
17,9,7,23
2,9,23,7
22,9,0,1
12,9,10,5
32,9,27,0
45,9,10,15
37,9,9,18
