volume,class_1,class_2
87,0,28
95,0,29
7,0,46
94,0,7
23,0,47
96,0,47
77,0,44
25,0,24
12,0,43
84,0,2
81,0,0
12,0,41
100,0,7
4,0,14
83,0,3
81,0,17
94,0,40
96,0,44
25,0,25
87,0,4
82,0,28
96,0,32
84,0,43
87,0,18
4,1,34
90,1,32
94,1,35
5,1,45
82,1,14
23,1,33
84,1,7
23,1,8
85,1,22
96,1,0
80,1,36
24,1,42
9,1,18
20,1,28
90,1,11
20,1,30
11,1,12
81,1,38
86,1,12
82,1,36
88,1,41
83,1,24
10,1,3
9,1,44
8,1,14
15,1,38
86,1,37
82,2,22
88,2,35
86,2,1
91,2,39
91,2,33
96,2,9
94,2,13
7,2,10
83,2,5
75,2,21
89,2,37
20,2,3
80,2,26
15,2,49
89,2,38
81,2,40
14,2,34
87,2,13
94,2,42
3,2,27
86,2,0
83,2,8
86,2,15
90,3,22
96,3,19
84,3,23
90,3,23
94,3,46
80,3,4
96,3,18
20,3,33
14,3,29
5,3,9
83,3,30
85,3,19
95,3,28
13,3,6
15,3,43
88,3,42
84,4,20
98,4,16
99,4,41
5,4,1
80,4,39
10,4,16
83,4,17
96,4,26
88,4,8
2,4,6
77,4,3
6,4,34
25,4,12
24,4,15
25,4,39
7,4,21
81,4,37
15,5,23
77,5,33
25,5,39
100,5,5
84,5,30
95,5,5
19,5,1
91,5,12
22,5,26
4,5,17
11,5,2
19,5,48
20,5,35
99,5,47
19,5,4
9,5,7
9,5,11
12,5,15
76,6,35
4,6,31
83,6,37
4,6,20
22,6,10
25,6,31
20,6,36
15,6,40
22,6,20
2,6,38
1,6,48
88,6,10
83,6,19
95,6,29
86,6,45
22,6,2
14,6,26
22,6,23
83,6,5
23,6,4
25,6,49
76,6,16
92,7,17
3,7,18
17,7,13
5,7,45
89,7,30
20,7,2
93,7,21
76,7,32
22,7,27
21,7,42
19,7,32
94,7,40
96,7,49
84,7,46
18,8,27
17,8,46
25,8,14
14,8,27
18,8,25
5,8,31
13,8,0
82,8,48
2,8,8
82,8,6
23,8,44
77,8,36
91,8,6
76,8,31
94,8,47
17,8,22
88,8,49
15,9,24
16,9,29
17,9,25
12,9,11
25,9,19
80,9,43
18,9,9
97,9,25
92,9,45
96,9,10
97,9,13
24,9,21
3,9,16
97,9,48
7,9,15
75,9,20
8,9,34
81,9,11
78,9,24
5,9,9
16,9,41
93,9,1
