volume,class_1,class_2
29,0,9
47,0,34
40,0,43
38,0,11
45,0,42
43,0,29
49,0,45
30,0,47
30,0,42
42,0,49
44,0,21
37,0,19
42,0,47
44,0,49
25,0,49
32,0,28
43,0,10
35,0,15
25,0,14
50,0,36
29,0,30
35,0,31
48,0,34
27,0,22
42,0,31
48,0,5
44,1,15
27,1,22
28,1,47
42,1,23
35,1,35
31,1,21
40,1,24
38,1,23
37,1,20
50,1,3
43,1,28
30,1,9
32,1,4
40,1,12
25,1,26
25,1,33
31,2,27
44,2,25
37,2,15
42,2,32
34,2,26
25,2,16
37,2,16
42,2,0
34,2,1
43,2,17
32,2,6
28,2,46
39,2,41
29,2,18
31,2,35
30,2,29
25,2,37
31,2,40
33,2,11
45,2,1
38,2,45
48,2,23
28,3,5
42,3,7
38,3,34
36,3,36
50,3,14
30,3,27
50,3,38
36,3,3
34,3,44
36,3,26
44,3,36
32,3,9
41,3,8
30,3,25
33,3,35
27,3,30
48,3,27
47,3,46
26,3,1
44,3,17
49,3,37
28,3,43
40,3,29
42,4,14
43,4,44
33,4,22
37,4,48
50,4,4
39,4,21
47,4,2
48,4,43
26,4,48
47,4,10
27,4,17
36,4,8
42,4,32
45,4,38
36,4,33
46,4,24
39,4,2
27,5,3
45,5,32
40,5,45
26,5,14
44,5,20
47,5,7
27,5,4
44,5,13
38,5,46
42,5,30
37,5,13
25,5,24
30,5,48
35,5,7
39,5,3
30,5,21
36,5,42
49,5,22
40,5,39
33,5,34
29,5,48
31,5,8
25,6,38
26,6,2
36,6,0
44,6,13
28,6,39
28,6,10
46,6,47
42,6,24
39,6,31
31,6,7
32,6,20
27,6,44
25,6,33
38,6,6
39,6,45
40,6,40
33,6,25
43,6,28
31,6,16
44,6,0
41,7,39
30,7,49
48,7,0
44,7,10
32,7,44
37,7,42
36,7,30
43,7,19
34,7,6
50,7,12
34,7,8
48,8,9
38,8,1
34,8,41
32,8,40
37,8,29
40,8,17
48,8,11
45,8,5
46,8,39
41,8,28
27,8,18
37,8,37
26,8,2
29,8,12
31,8,11
49,8,18
40,8,5
26,8,23
31,8,27
30,8,35
29,8,16
29,8,19
25,8,32
48,8,33
42,8,41
30,9,13
50,9,43
30,9,31
46,9,38
30,9,37
37,9,41
40,9,19
27,9,20
38,9,26
37,9,25
48,9,4
34,9,15
34,9,46
30,9,12
26,9,40
40,9,18
35,9,36
36,9,6
