bin,item
0,180
0,0
0,111
0,187
0,7
0,49
1,166
1,102
1,112
1,105
1,36
1,69
1,25
1,104
2,29
2,53
2,124
2,188
2,37
2,58
2,100
2,44
3,210
3,118
3,228
3,56
3,87
4,96
4,9
4,117
4,152
4,163
4,33
4,14
5,1
5,161
5,35
5,3
5,90
5,244
6,239
6,123
6,178
6,12
7,211
7,141
7,158
7,16
7,15
7,18
8,45
8,86
8,43
8,83
8,38
8,126
8,236
9,140
9,48
9,66
9,77
9,89
9,73
9,199
9,47
9,92
10,121
10,147
10,115
10,80
10,134
10,55
10,11
11,88
11,189
11,131
11,114
11,4
11,75
11,109
12,50
12,52
12,64
12,201
12,197
12,194
12,17
13,143
13,34
13,13
13,130
13,82
13,70
13,40
35,220
35,216
35,148
35,24
35,138
35,116
35,125
35,62
36,242
36,84
36,196
36,204
36,221
36,95
36,136
36,203
37,149
37,67
37,78
37,72
37,191
37,237
37,184
37,192
37,99
37,46
37,120
38,243
38,98
38,240
38,150
38,160
38,145
38,128
39,97
39,32
39,219
39,139
39,8
39,54
39,230
39,51
39,31
39,19
40,101
40,231
40,202
40,157
40,5
40,167
40,215
40,81
41,186
41,185
41,108
41,229
41,233
41,206
41,146
41,10
41,61
42,232
42,226
42,30
42,132
42,193
42,249
42,156
43,39
43,2
43,238
43,223
43,177
43,155
43,153
43,76
43,60
43,85
43,42
44,41
44,175
44,217
44,79
44,170
44,205
44,171
44,173
44,144
45,245
45,133
45,198
45,235
45,214
45,23
45,22
46,218
46,28
46,247
46,135
46,110
46,26
46,241
47,74
47,27
47,65
47,225
47,164
47,248
47,119
47,151
47,159
48,195
48,162
48,103
48,224
48,172
48,57
48,200
48,113
49,71
49,20
49,137
49,234
49,168
49,169
49,181
49,165
49,68
50,59
50,174
50,142
50,6
50,190
50,209
50,213
50,183
50,63
51,21
51,93
51,227
51,122
51,246
51,222
51,179
51,182
51,106
63,208
63,91
63,212
63,107
63,94
63,176
63,154
63,129
63,207
63,127
