bin,item
0,147
0,17
0,47
0,180
0,1
0,122
0,106
1,183
1,20
1,12
1,112
1,16
1,34
2,59
2,116
2,75
2,154
2,102
2,26
3,18
3,111
3,170
3,193
3,99
3,43
3,5
4,140
4,68
4,149
4,30
4,201
4,50
5,124
5,36
5,80
5,222
5,153
5,14
6,71
6,57
6,7
6,115
6,159
6,33
6,145
6,11
7,49
7,55
7,121
7,64
7,77
7,166
7,178
8,133
8,37
8,118
8,61
8,35
8,158
8,119
8,0
9,216
9,86
9,143
9,139
9,66
35,242
35,195
35,13
35,162
35,27
35,217
35,48
35,117
36,241
36,104
36,186
36,202
36,101
36,215
36,114
36,42
37,236
37,92
37,173
37,44
37,38
37,19
37,127
37,91
37,223
38,113
38,25
38,72
38,220
38,227
38,2
38,146
38,208
38,97
39,131
39,212
39,247
39,89
39,10
39,74
39,90
39,169
39,70
39,60
40,228
40,22
40,175
40,238
40,240
40,150
40,108
41,41
41,94
41,142
41,234
41,83
41,219
41,210
41,3
41,185
42,181
42,96
42,229
42,156
42,207
42,213
42,24
42,107
43,79
43,205
43,191
43,163
43,85
43,128
43,224
43,187
44,100
44,235
44,52
44,155
44,4
44,226
44,21
44,199
44,63
45,176
45,129
45,67
45,98
45,110
45,192
45,232
45,198
45,123
45,82
46,138
46,206
46,171
46,211
46,103
46,23
46,194
46,88
46,209
47,221
47,69
47,160
47,157
47,40
47,203
47,125
47,105
47,45
47,197
48,179
48,109
48,165
48,32
48,54
48,230
48,15
48,56
48,93
48,78
48,29
49,188
49,237
49,73
49,184
49,135
49,244
49,151
50,76
50,168
50,239
50,233
50,231
50,141
50,84
51,218
51,31
51,182
51,87
51,137
51,174
51,8
51,214
51,148
52,161
52,120
52,58
52,6
52,245
52,249
52,144
52,225
53,190
53,243
53,248
53,95
53,81
53,172
53,196
53,152
53,9
54,51
54,130
54,200
54,164
54,126
54,167
54,62
54,246
55,46
55,65
55,177
55,134
55,136
55,189
55,132
55,204
55,39
55,53
55,28
