bin,item
0,425
0,320
0,427
1,15
1,471
1,356
2,156
2,97
2,54
2,248
3,450
3,484
3,453
3,374
4,422
4,18
4,220
5,61
5,95
5,362
5,380
6,416
6,354
6,656
7,28
7,261
7,363
7,448
8,486
8,304
8,472
8,157
9,239
9,399
9,99
9,138
10,305
10,172
10,242
10,462
10,269
11,429
11,463
11,207
11,227
12,74
12,189
12,93
12,70
12,22
13,628
13,82
13,322
13,236
14,337
14,121
14,283
14,456
15,256
15,342
15,297
15,190
16,76
16,420
16,466
16,19
16,102
17,179
17,273
17,632
17,45
18,579
18,293
18,294
18,214
19,804
19,114
19,411
19,341
20,768
20,117
20,124
20,149
21,801
21,810
21,477
22,8
22,392
22,818
22,127
23,30
23,187
23,178
23,667
24,257
24,81
24,306
24,110
24,693
25,963
25,90
25,365
25,170
26,792
26,402
26,85
26,58
27,483
27,215
27,449
27,616
28,501
28,118
28,119
28,120
29,679
29,230
29,75
29,162
29,146
30,955
30,755
30,184
30,164
31,521
31,59
31,673
31,43
31,309
32,831
32,733
32,65
32,20
33,371
33,64
33,892
33,713
34,352
34,173
34,212
34,990
35,708
35,135
35,382
35,328
35,211
36,928
36,319
36,407
36,34
37,760
37,87
37,787
37,458
37,226
38,587
38,136
38,564
38,5
38,302
39,524
39,72
39,266
39,611
40,645
40,12
40,41
40,651
40,101
41,694
41,71
41,696
41,327
42,730
42,614
42,206
42,556
42,2
43,996
43,699
43,55
44,812
44,285
44,163
44,473
44,412
45,870
45,250
45,139
45,370
45,326
46,774
46,11
46,684
46,346
47,997
47,398
47,300
47,444
47,233
48,665
48,274
48,290
48,677
49,615
49,186
49,817
49,433
50,538
50,200
50,384
50,244
50,330
50,781
51,631
51,112
51,642
51,36
52,536
52,142
52,727
52,492
53,640
53,476
53,171
53,886
54,573
54,57
54,838
54,168
55,603
55,235
55,424
55,423
55,218
55,134
56,670
56,151
56,620
56,165
57,789
57,511
57,196
57,243
58,823
58,145
58,544
58,321
59,783
59,747
59,441
59,60
60,464
60,455
60,154
60,397
60,968
61,872
61,359
61,842
61,174
62,649
62,507
62,223
62,816
62,493
63,581
63,68
63,67
63,132
63,111
64,957
64,546
64,312
64,141
64,44
65,600
65,459
65,219
65,222
65,592
66,529
66,532
66,150
66,29
67,584
67,542
67,228
67,106
67,470
68,854
68,148
68,394
68,225
68,386
69,861
69,343
69,361
69,254
69,282
70,663
70,113
70,613
70,307
70,105
71,896
71,378
71,379
71,234
71,366
72,881
72,252
72,275
72,496
72,351
73,537
73,158
73,262
73,780
73,152
74,552
74,543
74,271
74,63
75,795
75,682
75,66
75,9
75,62
76,750
76,383
76,738
76,739
77,681
77,415
77,796
77,833
78,115
78,296
78,622
78,580
79,540
79,630
79,688
80,655
80,577
80,192
80,224
80,437
81,822
81,481
81,298
81,719
82,659
82,249
82,479
82,586
82,447
83,858
83,685
83,47
83,86
83,517
84,855
84,541
84,539
84,183
85,973
85,38
85,686
85,39
86,589
86,728
86,545
86,13
87,836
87,203
87,315
87,237
87,593
88,844
88,442
88,530
88,6
88,78
88,465
89,880
89,666
89,317
89,454
89,436
90,975
90,457
90,769
90,360
91,918
91,443
91,721
91,208
91,834
92,978
92,752
92,439
92,50
92,413
93,700
93,245
93,405
93,617
93,664
94,794
94,849
94,736
94,515
95,839
95,506
95,559
95,369
96,808
96,130
96,311
96,661
96,169
97,933
97,406
97,428
97,764
97,49
98,601
98,446
98,676
98,646
98,255
99,954
99,221
99,703
99,731
100,776
100,133
100,122
100,419
100,637
101,930
101,313
101,504
101,35
102,737
102,513
102,375
102,629
103,749
103,396
103,246
103,746
103,438
103,147
103,276
104,626
104,650
104,638
104,550
105,791
105,10
105,717
105,185
105,84
105,48
105,73
106,669
106,487
106,847
106,522
107,986
107,390
107,280
107,623
107,414
108,578
108,349
108,678
108,835
109,557
109,548
109,912
110,558
110,52
110,772
110,42
111,811
111,231
111,263
111,625
111,166
111,181
111,460
112,815
112,770
112,547
112,809
113,585
113,83
113,401
113,970
114,568
114,94
114,740
114,597
114,144
115,869
115,79
115,846
115,761
115,96
116,888
116,16
116,435
116,381
116,51
116,743
117,641
117,635
117,434
117,482
117,452
117,440
118,720
118,576
118,137
118,716
118,480
119,588
119,32
119,567
119,741
119,100
120,984
120,125
120,478
120,404
120,518
121,691
121,624
121,27
121,590
121,180
122,953
122,612
122,182
122,467
122,802
123,899
123,17
123,751
123,335
123,284
124,799
124,357
124,525
124,828
124,391
124,159
125,805
125,675
125,497
125,648
126,843
126,213
126,692
126,123
126,240
126,7
127,24
127,308
127,913
127,503
128,931
128,281
128,53
128,554
128,334
129,777
129,832
129,526
129,845
130,904
130,788
130,824
130,126
131,23
131,143
131,657
131,937
132,582
132,475
132,689
132,176
132,555
133,863
133,551
133,33
133,469
134,560
134,757
134,318
134,265
134,109
134,197
135,644
135,400
135,241
135,864
136,610
136,619
136,773
136,205
136,714
137,562
137,528
137,474
137,88
137,680
138,993
138,790
138,819
138,286
139,520
139,820
139,724
139,821
250,210
250,287
250,410
250,270
251,323
251,489
251,490
251,291
252,279
252,80
252,347
252,376
253,989
253,505
253,495
253,199
254,535
254,260
254,393
254,295
254,209
254,409
255,987
255,570
255,160
255,674
256,921
256,107
256,636
256,350
257,813
257,333
257,754
257,217
257,161
258,775
258,485
258,316
258,40
258,698
259,826
259,591
259,683
259,840
260,797
260,508
260,745
260,264
260,155
261,647
261,408
261,608
261,0
261,563
262,940
262,131
262,707
262,31
262,188
263,671
263,432
263,514
263,355
263,829
264,900
264,268
264,314
264,758
264,367
265,909
265,272
265,345
265,510
265,344
265,403
266,825
266,806
266,927
266,431
267,744
267,389
267,69
267,756
267,26
267,247
267,451
268,519
268,204
268,841
268,430
268,301
268,803
269,827
269,461
269,292
269,277
269,387
269,25
269,658
270,949
270,98
270,418
270,735
270,198
270,377
271,553
271,523
271,201
271,232
271,353
271,690
272,874
272,598
272,358
272,893
273,964
273,258
273,278
273,627
273,763
274,977
274,202
274,634
274,748
275,914
275,338
275,259
275,687
275,445
275,175
276,946
276,92
276,167
276,873
276,116
277,929
277,372
277,216
277,531
277,368
277,251
277,89
278,926
278,14
278,606
278,639
278,388
278,253
279,851
279,709
279,856
279,668
279,421
280,882
280,310
280,906
280,718
281,901
281,56
281,108
281,779
281,267
281,604
282,910
282,742
282,21
282,883
282,339
283,934
283,364
283,800
283,340
283,885
284,959
284,766
284,786
284,621
284,710
284,494
285,956
285,491
285,942
285,238
285,920
286,979
286,609
286,643
286,771
286,417
286,4
287,871
287,695
287,705
287,331
287,140
287,348
287,332
288,991
288,982
288,1
288,499
288,288
288,762
289,980
289,549
289,324
289,633
289,981
290,865
290,533
290,850
290,903
291,853
291,129
291,468
291,712
291,599
291,911
291,37
292,868
292,488
292,77
292,778
292,837
292,565
292,336
293,939
293,726
293,998
293,706
293,373
294,897
294,992
294,500
294,995
295,947
295,784
295,936
295,704
295,3
295,128
296,971
296,767
296,701
296,426
296,798
296,607
297,876
297,702
297,395
297,653
297,325
297,860
298,974
298,498
298,884
298,602
298,46
298,583
299,895
299,574
299,662
299,594
299,830
299,303
300,898
300,734
300,999
300,527
300,935
301,867
301,194
301,943
301,890
301,191
301,195
302,994
302,153
302,722
302,919
302,385
302,104
302,907
303,877
303,932
303,534
303,765
303,618
304,950
304,958
304,715
304,848
304,976
305,961
305,654
305,859
305,652
305,985
306,917
306,857
306,229
306,793
306,938
306,711
307,923
307,729
307,966
307,922
307,516
308,969
308,725
308,759
308,962
308,988
309,948
309,697
309,575
309,951
309,875
310,862
310,572
310,561
310,103
310,905
310,596
310,299
311,866
311,878
311,925
311,289
311,887
312,902
312,502
312,965
312,672
312,785
312,782
313,889
313,177
313,193
313,879
313,945
313,972
314,983
314,908
314,915
314,960
314,512
315,944
315,753
315,952
315,732
315,569
315,660
316,967
316,566
316,605
316,941
316,894
316,571
317,891
317,807
317,91
317,852
317,814
317,924
317,723
318,916
318,329
318,595
318,509
