bin,item
0,125
0,133
0,95
1,120
1,239
1,126
2,183
2,233
2,248
3,61
3,109
3,69
3,179
4,260
4,53
4,309
4,129
5,250
5,112
5,28
5,234
5,236
5,389
6,374
6,60
6,167
6,165
6,101
7,373
7,231
7,63
7,365
8,475
8,97
8,227
8,191
8,152
9,438
9,241
9,220
9,208
10,418
10,243
10,5
10,319
10,209
11,258
11,255
11,199
11,107
11,193
12,400
12,106
12,4
12,132
12,300
13,282
13,381
13,3
13,284
14,465
14,41
14,98
14,206
15,485
15,114
15,0
15,78
16,325
16,392
16,42
16,334
17,422
17,215
17,420
17,162
17,13
18,424
18,136
18,371
18,249
18,315
19,326
19,93
19,408
19,257
20,454
20,12
20,104
20,178
21,10
21,166
21,102
21,202
21,437
22,402
22,6
22,86
22,170
22,188
22,397
23,274
23,36
23,286
23,156
23,100
24,417
24,90
24,251
24,192
24,201
25,439
25,118
25,105
25,216
25,40
26,322
26,223
26,11
26,25
26,168
26,43
27,290
27,280
27,275
27,45
28,269
28,87
28,160
28,346
29,386
29,235
29,113
29,24
29,1
29,131
30,409
30,141
30,195
30,273
30,190
31,311
31,302
31,147
31,27
31,222
32,469
32,338
32,221
32,148
33,404
33,363
33,246
33,119
33,247
34,283
34,23
34,117
34,88
34,301
35,379
35,122
35,34
35,377
36,254
36,44
36,293
36,421
37,329
37,172
37,344
37,123
37,39
38,486
38,171
38,21
38,476
39,431
39,150
39,396
39,155
40,478
40,312
40,153
40,343
40,226
41,380
41,394
41,161
41,364
42,268
42,370
42,366
42,84
43,339
43,31
43,372
43,38
43,29
44,382
44,77
44,127
44,272
44,194
45,446
45,68
45,177
45,356
45,54
46,278
46,410
46,405
46,210
47,393
47,83
47,203
47,320
47,51
48,361
48,232
48,317
48,270
48,130
49,423
49,30
49,310
49,37
49,96
49,64
50,474
50,146
50,164
50,390
51,453
51,181
51,352
51,7
52,333
52,228
52,279
52,22
52,321
53,414
53,332
53,74
53,140
53,35
53,121
54,477
54,331
54,157
54,159
55,308
55,124
55,289
55,351
56,16
56,73
56,92
56,71
56,435
56,271
57,237
57,205
57,75
57,169
57,66
57,47
57,57
57,219
58,383
58,327
58,224
58,184
58,244
59,442
59,135
59,134
59,20
59,316
60,330
60,354
60,256
60,174
60,33
61,335
61,253
61,158
61,197
61,313
61,143
62,357
62,189
62,259
62,347
62,218
63,324
63,362
63,18
63,229
63,198
63,378
64,419
64,187
64,242
64,292
64,264
64,262
65,495
65,340
65,252
65,67
66,425
66,388
66,213
66,94
66,32
67,341
67,261
67,110
67,151
67,445
68,304
68,281
68,403
68,328
69,263
69,367
69,387
69,391
69,149
125,115
125,176
125,111
125,14
126,479
126,212
126,8
126,225
126,240
127,488
127,116
127,416
127,182
127,296
128,472
128,398
128,15
128,48
128,291
128,70
129,336
129,265
129,204
129,314
129,245
129,76
130,434
130,230
130,298
130,294
130,395
131,458
131,26
131,19
131,175
131,82
131,56
131,196
131,384
132,496
132,138
132,287
132,139
132,50
132,411
132,91
133,492
133,399
133,306
133,65
133,277
134,428
134,487
134,9
134,214
134,376
135,430
135,79
135,180
135,337
135,72
135,401
135,154
136,447
136,471
136,276
136,17
136,144
136,358
137,429
137,186
137,185
137,353
137,99
137,52
137,385
138,427
138,350
138,267
138,137
138,415
138,62
139,456
139,432
139,466
139,342
140,455
140,238
140,459
140,483
140,360
141,452
141,81
141,285
141,355
141,59
141,369
141,375
142,449
142,413
142,473
142,482
142,46
142,108
143,468
143,451
143,307
143,484
143,211
143,299
144,462
144,412
144,407
144,470
144,49
144,461
144,145
145,441
145,443
145,464
145,128
145,323
145,207
146,448
146,295
146,359
146,493
146,142
146,436
147,481
147,349
147,499
147,200
147,450
148,489
148,288
148,497
148,498
148,297
148,2
149,463
149,494
149,303
149,368
149,266
149,103
150,440
150,173
150,457
150,305
150,490
150,491
151,426
151,163
151,460
151,433
151,85
151,480
152,467
152,444
152,58
152,345
152,55
152,406
153,318
153,89
153,348
153,217
153,80
