bin,item
0,238
0,71
1,206
1,6
1,186
2,19
2,207
2,242
3,157
3,249
3,254
3,11
4,413
4,233
4,208
4,62
5,278
5,41
5,67
6,98
6,51
6,237
6,61
6,219
7,312
7,198
7,231
7,58
8,215
8,116
8,392
9,420
9,49
9,40
9,127
10,490
10,158
10,162
11,112
11,366
11,131
12,373
12,77
12,23
13,217
13,31
13,396
13,151
14,144
14,285
14,8
15,446
15,192
15,39
16,325
16,171
16,33
16,152
16,101
17,399
17,167
17,422
18,84
18,181
18,296
18,53
18,156
19,170
19,468
19,193
20,283
20,195
20,122
20,276
21,63
21,45
21,357
21,47
21,109
22,111
22,174
22,457
22,200
23,190
23,132
23,394
23,135
24,306
24,196
24,203
24,78
25,438
25,86
25,293
26,393
26,1
26,343
26,225
27,352
27,105
27,17
27,18
27,277
28,466
28,3
28,145
29,347
29,302
29,14
29,121
30,183
30,234
30,412
30,92
31,21
31,187
31,96
31,292
32,133
32,477
32,66
32,164
32,230
33,120
33,419
33,35
33,211
33,93
34,333
34,148
34,7
34,334
35,16
35,117
35,27
35,467
36,97
36,421
36,24
36,354
37,313
37,126
37,134
37,481
38,73
38,76
38,172
38,492
39,295
39,125
39,361
39,329
40,437
40,382
40,201
40,149
41,227
41,415
41,360
41,94
42,315
42,344
42,180
42,224
43,304
43,397
43,102
43,25
43,274
44,491
44,210
44,80
44,42
44,150
45,147
45,433
45,85
45,311
46,400
46,342
46,169
46,72
47,191
47,350
47,308
47,70
47,247
48,57
48,328
48,64
48,323
49,48
49,10
49,450
49,59
49,89
50,408
50,123
50,182
50,368
50,100
51,388
51,99
51,460
51,165
52,202
52,452
52,301
52,28
53,258
53,248
53,425
53,65
54,424
54,34
54,486
54,226
54,166
55,300
55,349
55,464
55,205
56,493
56,496
56,88
56,213
57,75
57,320
57,471
57,68
58,440
58,251
58,91
58,104
58,387
59,214
59,489
59,463
59,69
60,336
60,398
60,218
60,269
61,335
61,143
61,179
61,363
61,142
62,275
62,431
62,395
62,56
63,256
63,264
63,476
63,46
63,140
64,430
64,282
64,87
64,82
64,286
65,327
65,108
65,385
65,220
65,20
66,480
66,365
66,29
66,381
66,216
67,462
67,411
67,197
67,163
67,375
68,168
68,155
68,30
68,458
69,339
69,253
69,371
69,268
70,129
70,43
70,139
70,239
71,280
71,38
71,83
71,118
72,263
72,383
72,160
72,236
72,204
73,391
73,409
73,154
73,36
74,439
74,2
74,107
74,209
75,469
75,110
75,74
75,52
76,473
76,4
76,188
76,103
76,246
77,474
77,128
77,119
77,9
77,12
78,324
78,0
78,250
78,5
79,26
79,13
79,141
79,374
79,348
80,235
80,436
80,337
80,189
81,441
81,379
81,199
81,95
82,456
82,401
82,303
82,243
83,386
83,272
83,136
83,267
84,185
84,494
84,79
84,495
85,194
85,404
85,445
85,326
86,175
86,260
86,113
86,130
86,15
87,351
87,416
87,184
87,318
88,228
88,287
88,309
88,356
88,240
89,479
89,106
89,173
89,384
90,340
90,345
90,307
90,321
91,262
91,138
91,451
91,338
92,114
92,288
92,428
92,161
92,229
93,417
93,289
93,341
93,245
94,146
94,406
94,90
94,447
94,22
95,443
95,299
95,359
95,223
96,472
96,50
96,266
96,265
96,137
97,497
97,178
97,362
97,252
97,241
98,54
98,317
98,429
98,316
98,124
99,37
99,426
99,427
99,353
100,487
100,261
100,32
100,402
101,444
101,423
101,297
101,244
101,221
102,372
102,448
102,176
102,115
102,310
103,319
103,177
103,55
103,270
103,470
104,332
104,322
104,498
104,380
105,410
105,485
105,222
105,153
105,484
106,378
106,364
106,405
106,461
107,294
107,255
107,483
107,232
107,367
108,290
108,449
108,314
108,376
109,291
109,455
109,453
109,305
110,370
110,271
110,442
110,403
110,331
111,159
111,475
111,414
111,257
111,465
112,355
112,432
112,60
112,279
112,298
113,358
113,454
113,284
113,488
113,281
114,212
114,407
114,389
114,435
114,273
114,369
115,482
115,346
115,499
115,390
116,259
116,377
116,418
116,459
116,434
117,478
117,330
117,81
117,44
