bin,item
0,4
0,50
1,46
1,190
2,74
2,135
2,0
3,211
3,199
3,118
4,95
4,98
4,196
5,208
5,24
5,103
5,187
6,132
6,177
6,179
7,233
7,45
7,151
8,75
8,139
8,226
9,404
9,202
9,162
10,3
10,181
10,125
11,97
11,67
11,54
11,238
12,207
12,160
12,36
13,221
13,41
13,122
13,236
14,297
14,114
14,113
15,386
15,141
15,143
16,149
16,235
16,136
16,138
17,347
17,82
17,164
17,65
18,72
18,7
18,182
18,55
19,401
19,73
19,189
19,133
20,129
20,112
20,93
20,247
21,79
21,168
21,163
22,328
22,239
22,123
22,108
23,186
23,38
23,42
23,183
24,302
24,204
24,23
25,308
25,69
25,126
25,83
26,330
26,246
26,116
27,306
27,21
27,201
27,243
28,381
28,220
28,152
28,12
29,348
29,109
29,245
29,26
30,341
30,8
30,53
31,273
31,364
31,34
32,312
32,147
32,194
32,206
33,344
33,86
33,15
34,492
34,52
34,85
35,454
35,37
35,198
35,100
36,482
36,192
36,142
37,334
37,230
37,20
38,304
38,84
38,157
38,92
39,473
39,166
39,171
39,244
40,427
40,234
40,14
40,130
41,313
41,101
41,131
41,17
42,488
42,128
42,10
43,279
43,76
43,296
43,155
44,377
44,267
44,140
44,70
45,287
45,305
45,31
45,156
46,321
46,307
46,250
47,395
47,174
47,254
47,62
48,412
48,18
48,59
48,167
49,362
49,68
49,57
49,417
50,350
50,170
50,217
50,29
50,225
51,378
51,423
51,290
52,338
52,397
52,107
52,368
53,365
53,32
53,40
53,376
54,320
54,121
54,369
54,25
55,486
55,237
55,277
56,285
56,393
56,373
56,197
57,457
57,353
57,77
57,214
58,463
58,81
58,16
58,87
59,315
59,2
59,424
59,415
60,336
60,409
60,158
60,178
61,345
61,262
61,66
61,43
62,453
62,276
62,33
62,30
63,265
63,145
63,351
63,223
64,489
64,316
64,119
64,261
65,499
65,219
65,474
65,224
66,456
66,319
66,80
66,272
67,432
67,293
67,28
67,324
68,440
68,422
68,449
69,467
69,411
69,88
69,115
70,102
70,48
71,144
71,161
71,58
72,337
72,19
72,39
73,263
73,191
73,124
73,111
74,331
74,64
74,286
75,314
75,203
75,60
75,291
76,288
76,47
76,63
76,61
77,257
77,327
77,371
78,428
78,27
78,35
79,452
79,56
79,91
80,408
80,22
80,260
81,343
81,248
81,193
81,300
82,134
82,169
82,455
83,301
83,137
83,78
83,231
84,281
84,94
84,335
84,210
85,269
85,385
85,44
86,431
86,1
86,410
87,380
87,71
87,242
87,419
88,429
88,153
88,256
89,448
89,96
89,384
89,249
90,360
90,205
90,180
90,228
90,391
91,383
91,400
91,212
91,311
92,483
92,494
92,342
93,485
93,329
93,216
93,146
94,490
94,268
94,322
94,172
95,477
95,372
95,388
95,390
96,460
96,258
96,200
96,382
97,493
97,363
97,240
97,416
98,446
98,6
98,184
98,375
99,466
99,346
99,283
99,117
100,451
100,104
100,392
100,317
101,433
101,274
101,367
101,358
102,495
102,309
102,366
102,387
103,462
103,398
103,441
103,222
104,491
104,450
104,396
105,349
105,394
105,325
105,402
106,478
106,310
106,498
106,188
107,439
107,259
107,496
108,435
108,175
108,426
108,266
109,479
109,403
109,289
109,271
110,471
110,110
110,405
110,318
111,469
111,11
111,430
111,356
112,436
112,89
112,299
112,332
113,497
113,361
113,472
113,51
114,425
114,442
114,379
114,253
115,374
115,370
115,270
115,465
116,458
116,468
116,326
116,176
117,464
117,340
117,49
117,476
118,461
118,484
118,280
118,284
119,481
119,294
119,185
119,480
120,475
120,359
120,487
120,407
121,438
121,352
121,418
121,444
122,437
122,215
122,295
122,470
122,333
123,459
123,447
123,339
123,434
124,413
124,99
124,90
125,303
125,241
125,278
126,414
126,5
126,232
127,275
127,173
127,106
128,255
128,159
128,13
129,264
129,9
129,399
130,292
130,252
130,105
130,148
131,443
131,251
131,127
131,195
132,354
132,323
132,150
132,229
133,357
133,120
133,213
133,355
134,406
134,298
134,420
134,227
135,445
135,389
135,218
135,154
136,421
136,209
136,282
136,165
