bin,item
0,232
0,128
0,42
0,46
1,224
1,226
1,113
2,135
2,142
2,20
2,111
3,364
3,52
3,120
4,211
4,131
4,54
5,126
5,39
5,408
6,178
6,28
6,5
6,218
7,25
7,35
7,251
8,289
8,90
8,23
9,169
9,0
9,102
9,37
10,346
10,43
10,246
11,303
11,15
11,68
11,109
12,200
12,119
12,236
12,19
13,66
13,243
13,206
13,422
14,334
14,204
14,76
14,86
15,49
15,11
15,198
15,81
16,419
16,4
16,107
16,164
17,310
17,172
17,165
17,79
18,423
18,330
18,94
19,244
19,104
19,92
19,321
20,121
20,223
20,69
20,152
21,415
21,207
21,162
21,40
22,392
22,187
22,138
22,210
23,373
23,202
23,93
23,188
24,421
24,213
24,193
24,145
25,2
25,16
25,357
25,402
26,378
26,58
26,50
26,18
26,329
27,381
27,372
27,74
28,336
28,51
28,8
28,288
29,342
29,77
29,245
29,141
30,256
30,159
30,106
30,134
31,393
31,83
31,396
31,195
32,349
32,59
32,48
32,84
33,345
33,167
33,105
33,241
34,410
34,228
34,139
34,24
35,348
35,17
35,184
35,89
36,400
36,361
36,247
36,166
37,367
37,22
37,335
37,34
38,352
38,281
38,212
38,78
39,387
39,168
39,351
39,173
40,325
40,101
40,171
40,316
41,322
41,117
41,369
41,304
42,469
42,179
42,231
42,27
43,483
43,137
43,217
43,124
44,341
44,230
44,60
44,391
44,110
45,453
45,399
45,233
45,242
46,332
46,190
46,263
46,130
47,266
47,403
47,67
47,359
48,495
48,192
48,123
48,219
49,480
49,85
49,158
49,314
50,272
50,270
50,146
50,301
51,499
51,176
51,386
51,375
52,338
52,287
52,194
52,189
53,262
53,283
53,273
53,3
54,436
54,239
54,282
54,180
55,455
55,286
55,38
55,237
56,424
56,238
56,295
56,221
57,437
57,265
57,279
57,112
58,339
58,186
58,73
58,96
58,307
59,255
59,149
59,363
59,71
59,240
60,478
60,181
60,182
60,98
60,347
61,466
61,333
61,136
61,407
62,465
62,32
62,64
62,327
63,293
63,319
63,215
63,254
64,365
64,114
64,53
64,451
65,376
65,275
65,337
65,1
66,458
66,271
66,151
66,72
67,366
67,313
67,315
67,201
68,368
68,91
68,257
68,360
69,438
69,264
69,21
69,199
70,9
70,70
70,41
70,108
71,405
71,222
71,29
71,56
72,300
72,209
72,161
73,87
73,26
73,157
73,129
74,30
74,416
74,47
74,163
75,383
75,13
75,377
76,340
76,14
76,191
76,220
77,409
77,227
77,290
77,216
78,298
78,55
78,285
78,278
79,331
79,122
79,95
79,306
79,197
80,493
80,229
80,268
80,225
81,432
81,125
81,214
81,249
82,358
82,252
82,205
82,250
83,115
83,44
83,154
83,463
84,428
84,62
84,196
84,156
85,468
85,75
85,45
85,147
86,277
86,324
86,99
86,401
86,12
87,343
87,404
87,356
87,292
88,344
88,294
88,384
88,379
89,475
89,203
89,353
89,390
90,479
90,208
90,418
90,234
90,259
91,435
91,350
91,97
91,299
92,425
92,82
92,284
92,116
92,388
93,441
93,433
93,170
93,7
93,31
94,462
94,318
94,132
94,183
94,311
95,450
95,174
95,326
95,260
96,492
96,185
96,297
96,382
97,274
97,118
97,417
97,448
98,460
98,371
98,464
98,148
99,444
99,420
99,36
99,63
99,269
100,427
100,291
100,261
100,320
101,474
101,454
101,150
101,296
101,127
102,489
102,446
102,445
102,88
103,472
103,235
103,471
103,385
104,426
104,175
104,497
104,302
105,447
105,413
105,155
105,496
106,452
106,177
106,394
106,490
107,482
107,6
107,370
107,477
108,439
108,355
108,354
108,144
108,328
109,498
109,267
109,153
109,362
109,57
110,485
110,406
110,389
110,80
110,133
111,431
111,429
111,412
111,100
112,491
112,248
112,10
112,253
112,476
113,430
113,374
113,323
113,414
114,456
114,33
114,484
114,481
115,470
115,443
115,160
115,309
116,440
116,258
116,280
116,434
117,457
117,395
117,397
117,411
117,380
118,461
118,494
118,140
118,312
119,488
119,317
119,449
119,442
120,459
120,276
120,65
120,143
120,467
121,486
121,473
121,487
121,305
122,308
122,61
122,103
122,398
