bin,item
0,124
0,411
0,159
1,482
1,188
1,65
2,147
2,356
2,102
2,417
3,319
3,330
3,437
4,460
4,60
4,304
5,54
5,20
5,190
6,836
6,184
6,22
7,439
7,2
7,164
8,24
8,211
8,241
8,84
9,170
9,76
9,127
9,429
10,1
10,416
10,90
11,75
11,402
11,43
12,415
12,290
12,285
13,103
13,361
13,343
13,229
14,472
14,114
14,194
15,258
15,218
15,40
15,303
16,751
16,297
16,334
17,151
17,322
17,445
18,434
18,443
18,213
18,583
19,97
19,560
19,424
20,422
20,291
20,169
20,486
21,820
21,263
21,338
22,324
22,467
22,107
23,525
23,468
23,33
24,760
24,335
24,58
25,321
25,231
25,256
26,0
26,613
26,455
27,715
27,177
27,410
27,393
28,239
28,496
28,95
28,198
29,144
29,441
29,71
29,352
30,189
30,307
30,225
30,730
31,407
31,137
31,236
31,431
32,145
32,249
32,133
32,100
33,793
33,50
33,250
33,92
34,353
34,115
34,126
34,450
35,802
35,240
35,278
35,442
36,474
36,308
36,279
37,778
37,305
37,142
37,152
38,505
38,135
38,143
39,204
39,292
39,488
39,456
40,792
40,286
40,491
41,168
41,86
41,118
41,629
42,490
42,232
42,400
42,275
43,317
43,366
43,428
43,739
44,514
44,430
44,568
45,48
45,158
45,421
45,423
46,639
46,398
46,235
46,493
47,696
47,296
47,374
48,293
48,342
48,10
48,826
49,192
49,30
49,19
49,511
50,697
50,187
50,718
51,564
51,217
51,660
52,835
52,98
52,563
53,565
53,372
53,842
53,176
54,585
54,242
54,587
55,731
55,121
55,653
56,233
56,412
56,420
56,591
57,582
57,174
57,42
57,181
58,816
58,269
58,357
58,734
59,590
59,435
59,130
59,569
60,717
60,461
60,457
60,203
61,523
61,837
61,61
62,606
62,484
62,692
62,495
63,598
63,255
63,224
63,38
64,624
64,237
64,21
64,743
65,808
65,44
65,469
65,226
66,604
66,18
66,289
66,830
67,516
67,821
67,55
67,513
68,533
68,99
68,153
68,521
69,245
69,139
69,265
69,700
70,609
70,283
70,331
70,53
71,636
71,280
71,313
71,392
71,5
72,779
72,78
72,444
72,452
73,834
73,8
73,664
73,31
74,866
74,316
74,801
74,140
75,534
75,433
75,517
75,839
76,705
76,375
76,261
76,359
76,383
77,840
77,529
77,776
78,787
78,105
78,281
78,825
79,536
79,446
79,328
79,347
80,818
80,88
80,847
80,580
81,506
81,13
81,350
81,581
82,873
82,453
82,716
83,889
83,509
83,348
83,380
84,764
84,625
84,419
84,804
85,977
85,364
85,427
85,601
86,832
86,649
86,722
86,362
87,753
87,828
87,709
88,752
88,479
88,759
88,257
88,382
89,436
89,247
89,665
89,572
90,806
90,155
90,848
90,527
91,336
91,376
91,965
91,645
92,810
92,706
92,813
93,809
93,391
93,615
93,200
93,94
94,672
94,566
94,339
94,785
95,898
95,222
95,735
96,273
96,642
96,926
97,710
97,329
97,371
97,182
97,596
98,896
98,68
98,252
98,128
99,175
99,39
99,208
99,869
99,302
100,789
100,406
100,333
100,643
101,320
101,259
101,166
101,726
101,812
102,725
102,674
102,81
102,171
103,811
103,110
103,438
103,522
104,454
104,408
104,165
104,893
105,699
105,485
105,298
105,498
105,846
106,749
106,195
106,833
106,267
106,769
107,747
107,589
107,551
107,790
108,593
108,571
108,575
108,138
109,586
109,36
109,79
109,939
110,978
110,659
110,476
110,215
111,897
111,234
111,673
111,370
112,570
112,650
112,501
113,960
113,418
113,530
113,49
114,608
114,610
114,7
114,728
115,967
115,37
115,599
115,205
115,51
116,762
116,539
116,219
116,678
117,845
117,510
117,277
117,271
118,623
118,579
118,632
119,611
119,223
119,160
119,782
120,887
120,216
120,556
120,562
121,888
121,64
121,266
121,704
122,515
122,720
122,63
122,681
122,282
123,656
123,80
123,310
123,193
123,574
124,864
124,721
124,41
124,287
125,733
125,413
125,746
125,663
126,602
126,750
126,791
126,248
126,405
127,633
127,156
127,440
127,998
128,899
128,487
128,545
128,183
128,341
129,981
129,796
129,701
130,742
130,578
130,274
130,777
130,494
131,616
131,28
131,388
131,912
132,892
132,69
132,768
132,447
132,723
133,703
133,344
133,119
133,980
134,871
134,923
134,384
134,675
135,997
135,823
135,843
135,477
136,885
136,397
136,212
136,161
136,669
137,518
137,557
137,507
138,971
138,943
138,315
138,146
139,913
139,85
139,306
139,713
250,83
250,260
250,309
251,108
251,32
251,314
252,312
252,199
252,221
253,150
253,191
253,197
253,404
254,584
254,327
254,91
255,668
255,497
255,34
256,555
256,373
256,694
257,754
257,284
257,251
257,77
258,640
258,541
259,671
259,254
259,499
260,535
260,67
260,449
260,365
261,597
261,544
261,120
262,800
262,396
262,113
262,207
263,736
263,206
263,549
263,451
264,959
264,685
265,708
265,288
265,125
265,56
266,863
266,432
266,6
266,185
267,740
267,537
267,351
267,149
268,737
268,378
268,132
268,829
269,928
269,395
269,546
270,12
270,459
270,268
270,989
271,879
271,62
271,481
271,389
272,227
272,426
272,695
272,765
273,111
273,463
273,101
273,987
274,807
274,658
274,59
274,123
275,877
275,349
275,228
275,381
275,47
276,548
276,729
276,786
277,667
277,16
277,109
277,528
278,963
278,462
278,360
278,795
279,919
279,512
279,480
