volume,class_1,class_2,class_3,class_4,class_5
2.47,50,9,22,3,20
1.73,6,8,5,2,33
1.5,44,9,32,14,23
1.6,34,17,18,12,5
4.83,3,23,35,6,27
2.43,25,11,34,14,20
4.27,44,3,22,5,26
3.74,4,12,5,11,20
3.08,30,15,2,3,13
1.59,0,22,7,11,20
4.66,26,13,10,14,14
2.54,12,15,0,16,17
2.97,30,13,33,8,8
4.8,43,10,7,8,3
3.36,25,1,6,2,33
1.61,43,20,17,13,27
2.21,8,12,2,1,12
1.33,33,19,6,9,7
1.61,39,18,29,8,8
3.34,5,0,32,6,8
3.32,11,22,27,0,20
1.77,27,20,21,17,23
1.07,44,8,15,16,30
1.89,32,4,28,3,33
3.4,15,14,4,10,15
3.03,31,5,12,14,1
4.2,27,25,21,1,31
2.01,13,17,13,8,11
1.02,14,25,24,4,33
3.04,0,10,21,5,16
3.12,1,0,25,2,3
2.78,25,21,25,10,23
4.39,47,9,11,12,26
1.78,28,6,5,17,14
1.45,46,25,23,0,33
1.17,9,12,26,10,25
1.53,17,23,26,16,27
4.41,43,16,1,10,12
2.97,50,2,35,6,11
4.14,16,17,20,5,18
2.87,17,2,23,5,12
1.41,3,10,2,6,33
3.59,32,6,5,11,17
1.72,33,21,34,0,7
1.86,46,11,12,17,20
3.92,44,19,31,0,23
2.79,32,8,23,1,11
1.43,50,21,33,0,6
4.6,37,8,30,10,11
2.0,30,3,14,7,10
4.4,2,7,17,4,32
1.17,32,0,7,14,25
3.18,35,14,31,0,8
3.39,42,6,8,13,1
3.71,4,12,2,17,21
2.26,35,18,34,14,11
4.69,45,6,28,15,18
3.51,26,8,4,17,5
4.12,25,3,7,17,10
4.78,35,25,33,14,20
3.23,22,15,4,2,2
3.43,45,24,12,2,31
3.45,44,11,2,13,21
2.43,37,0,23,13,31
1.19,7,16,3,3,28
4.86,0,11,34,13,7
1.34,34,23,25,5,22
2.04,17,4,27,14,5
2.48,49,2,7,7,3
2.35,45,6,29,12,16
5.0,41,25,30,1,15
2.01,27,14,2,11,5
1.01,37,13,18,4,29
3.35,31,0,29,17,6
2.88,19,2,1,0,0
1.13,40,16,1,14,8
1.64,29,24,28,3,3
2.97,13,19,22,15,14
3.88,29,22,20,4,9
3.74,48,3,20,6,13
2.44,6,19,2,14,33
3.88,39,23,35,7,33
3.27,3,18,1,3,8
1.58,10,15,4,6,7
2.67,28,13,14,11,9
5.0,12,19,7,14,1
1.02,10,6,2,15,0
1.75,39,3,9,12,34
3.92,15,0,1,9,10
3.91,4,9,32,10,6
4.56,19,16,13,3,4
4.6,21,6,11,13,22
4.39,8,22,3,1,20
1.18,8,22,0,4,3
2.38,43,0,4,10,22
1.37,39,9,16,6,8
2.45,39,13,6,9,16
2.29,12,12,18,0,0
3.3,8,9,35,16,24
3.07,15,15,13,16,2
1.37,42,4,17,17,11
2.26,42,0,6,10,5
1.31,43,24,15,10,8
1.28,4,11,35,6,20
4.84,17,13,1,15,28
2.01,36,23,3,3,0
3.63,47,9,16,4,4
3.63,10,18,16,7,18
4.87,2,18,31,14,26
1.9,32,5,27,2,5
2.84,42,15,23,10,7
4.78,20,14,10,14,2
4.5,25,1,7,5,13
4.55,47,21,22,5,0
3.69,28,11,4,9,4
2.26,45,9,13,13,17
1.33,33,4,27,12,33
4.98,0,11,9,8,12
4.78,9,13,32,11,18
1.79,28,14,15,7,28
2.38,24,16,9,2,26
3.37,34,2,1,3,32
3.36,37,17,17,5,19
2.65,12,20,22,11,15
2.15,38,12,29,4,19
2.2,10,11,15,1,25
1.94,33,19,34,5,25
3.55,12,12,27,17,22
1.87,14,14,0,2,2
3.94,13,10,8,3,7
3.27,11,1,12,1,10
1.03,28,3,32,5,0
4.34,49,1,33,3,33
1.94,22,8,11,14,10
1.16,7,20,26,9,16
2.88,21,12,13,17,2
4.82,30,25,30,13,26
3.78,21,10,24,6,21
4.8,21,18,15,4,24
2.3,39,6,7,17,13
2.01,20,24,33,16,10
4.54,23,4,34,2,8
3.1,26,23,6,14,2
1.47,29,3,22,6,8
1.66,40,0,20,16,26
1.61,28,18,1,7,30
4.85,32,21,10,4,17
3.76,16,21,11,9,23
4.73,27,16,34,5,5
3.4,32,10,6,5,23
3.38,35,14,25,0,21
1.49,29,23,1,5,22
4.56,10,0,22,4,12
2.4,42,15,23,5,7
4.63,11,24,31,8,1
2.8,36,0,2,7,10
4.0,16,19,13,10,14
3.94,9,14,33,4,30
3.65,23,6,10,3,2
4.62,32,15,27,2,27
3.53,44,6,9,5,10
1.89,15,24,25,4,19
1.0,21,3,0,12,29
4.88,19,21,19,5,0
1.86,26,9,10,3,20
4.66,14,17,31,12,12
2.16,31,2,29,14,16
2.37,3,8,17,15,25
4.02,11,14,13,13,17
1.68,37,7,8,2,15
1.32,25,11,29,3,30
2.57,19,24,10,0,6
4.57,36,13,15,7,30
4.26,23,10,30,7,22
2.85,25,10,32,0,19
4.89,37,13,32,12,17
1.43,39,16,31,5,28
3.16,10,12,22,13,8
1.23,6,14,7,13,7
1.64,16,4,13,10,24
3.02,42,17,23,17,18
2.03,45,20,21,8,1
3.51,29,18,13,8,0
4.27,19,5,17,15,20
1.8,39,8,28,2,22
1.44,15,14,14,2,17
1.05,37,9,34,6,33
4.21,49,22,12,3,23
1.19,18,24,2,16,8
2.01,46,5,6,0,19
4.69,10,0,0,6,24
1.84,40,15,34,2,29
2.06,49,12,21,16,14
3.46,14,19,22,4,29
2.68,8,14,1,7,31
4.44,25,6,27,6,8
2.11,18,1,5,12,2
4.79,42,12,23,3,25
3.27,18,13,3,3,7
2.49,3,11,25,1,10
4.04,33,23,2,8,22
4.17,46,21,26,5,24
4.09,33,15,34,3,20
4.91,44,15,20,8,32
4.78,32,19,4,5,27
3.9,38,9,32,15,30
1.88,33,8,18,2,27
1.81,21,15,2,16,26
1.53,15,6,14,8,15
1.85,35,19,27,9,25
3.07,25,1,35,4,3
3.56,28,2,32,0,28
2.0,8,5,1,10,2
1.82,42,15,12,2,11
1.19,10,22,25,3,12
2.02,46,5,25,8,23
4.4,45,12,23,15,2
4.09,6,3,29,4,10
2.01,4,5,29,15,8
4.98,27,6,1,13,5
1.1,21,2,6,13,0
3.14,27,12,13,6,25
1.39,26,25,25,8,20
4.6,49,18,6,8,20
1.79,32,3,29,3,3
3.54,39,17,5,14,21
1.72,7,9,30,14,0
2.67,30,2,32,13,14
2.28,2,23,25,11,8
3.57,44,22,26,12,29
4.48,11,13,1,3,16
1.31,37,17,5,3,31
1.66,16,18,12,7,5
1.09,44,20,10,11,26
1.35,50,16,3,0,33
1.1,15,8,23,17,17
3.37,40,20,18,12,14
4.09,41,15,28,5,23
2.87,40,9,32,14,8
2.02,28,7,2,16,20
3.12,47,8,3,10,21
3.1,7,19,21,17,25
2.01,3,15,12,3,0
3.03,10,25,15,3,20
1.11,36,12,6,13,30
2.47,30,14,5,2,9
4.76,26,3,29,13,5
2.22,2,7,23,6,22
2.49,35,22,28,1,11
1.34,28,7,24,13,10
1.72,11,19,32,4,25
4.94,19,1,16,6,22
4.31,29,19,16,5,23
1.74,48,10,14,3,23
1.61,26,15,11,2,3
4.79,34,3,28,6,17
3.37,3,16,34,0,24
1.38,1,8,9,5,17
4.97,13,0,11,13,11
3.29,21,18,9,13,19
3.07,22,3,30,11,30
4.37,29,18,33,8,14
3.86,19,19,15,2,34
1.38,22,21,28,14,28
1.09,12,17,7,10,12
2.44,33,18,26,6,18
1.92,16,16,15,1,31
1.8,11,6,24,1,22
2.86,35,24,16,17,8
3.12,25,1,16,12,20
3.82,29,11,30,13,18
4.23,8,10,0,11,10
3.56,16,13,7,8,29
4.09,39,7,22,12,4
1.6,25,5,4,1,20
3.43,13,6,0,14,17
3.31,10,18,6,11,21
2.61,36,10,5,16,2
2.2,28,6,16,6,24
1.33,8,18,3,14,21
1.21,39,15,27,3,15
2.14,4,7,12,2,28
4.73,30,12,6,15,26
3.52,3,15,33,11,0
1.09,38,8,0,5,7
2.78,2,12,15,4,17
3.11,27,22,33,9,1
4.53,43,13,25,10,14
2.47,9,10,9,16,1
2.98,49,1,28,4,29
1.76,40,2,24,14,19
3.87,6,16,21,7,18
1.07,6,2,1,11,7
2.02,30,3,25,17,17
2.45,45,0,33,12,16
3.11,38,23,18,13,26
3.6,17,22,31,9,0
3.27,46,7,12,5,27
2.67,8,20,4,14,14
4.31,31,7,15,16,10
3.57,17,12,12,17,16
1.56,44,25,13,13,19
3.73,26,0,0,6,34
1.17,13,12,18,3,29
4.67,17,8,7,8,7
3.68,48,11,9,14,22
2.27,43,5,31,5,21
1.95,45,14,10,4,6
3.51,47,1,21,9,14
2.81,24,9,32,6,8
2.92,10,19,21,0,14
1.99,50,9,8,8,19
1.79,17,21,34,2,12
2.74,16,23,28,12,28
3.89,30,21,0,2,12
3.99,40,0,20,7,29
2.15,20,1,25,8,16
1.97,44,3,33,6,34
4.11,3,0,28,5,13
3.6,40,14,35,1,29
3.26,20,4,22,6,19
1.59,19,25,11,12,28
2.04,20,25,13,8,34
1.97,31,25,30,0,5
1.86,34,6,12,12,19
1.26,1,9,10,4,33
1.29,47,16,15,10,22
3.24,25,3,35,5,7
4.57,43,2,15,15,16
1.04,21,20,27,1,28
1.16,30,0,17,1,32
1.87,12,8,30,17,13
2.79,32,5,13,10,33
2.32,34,22,28,15,2
2.2,37,3,23,6,23
4.08,50,17,22,7,2
3.18,22,3,24,17,8
2.65,4,9,8,15,12
2.54,33,10,25,17,28
1.29,6,17,1,8,21
4.94,43,7,18,12,16
3.9,43,24,35,2,17
2.71,26,4,20,9,9
3.73,45,12,3,9,1
3.47,25,23,34,15,32
3.9,1,20,6,12,8
1.9,0,19,31,6,11
4.13,40,1,15,6,26
1.89,9,11,5,1,6
2.6,33,13,12,5,26
4.74,42,17,25,4,27
4.6,41,12,33,10,2
2.86,50,9,25,12,31
4.84,29,9,27,3,20
2.02,42,14,24,13,24
4.59,25,10,6,14,28
4.16,39,18,32,14,20
3.3,24,5,34,16,29
3.49,3,16,34,12,18
1.93,26,1,5,10,8
1.04,13,3,4,7,32
4.68,21,4,27,12,6
3.24,37,8,34,6,24
1.19,28,1,19,9,3
4.45,38,6,22,6,15
4.24,29,9,21,7,33
2.0,41,13,3,5,34
2.26,19,12,14,5,31
2.22,12,7,8,14,29
3.65,7,13,34,2,18
3.55,29,11,25,2,21
2.12,31,15,30,6,18
3.59,7,5,9,8,27
1.74,8,1,20,11,32
3.69,17,18,3,15,32
7.85,4,16,10,6,19
5.13,44,22,15,1,34
7.89,30,24,28,14,5
5.17,7,2,19,4,13
8.17,40,25,24,16,29
5.07,24,11,11,17,7
6.22,43,20,31,7,17
9.14,24,20,7,7,33
8.26,30,23,21,1,7
6.14,5,12,12,12,8
9.78,4,25,12,6,3
7.49,41,10,4,17,25
8.62,19,21,31,9,4
5.35,24,21,26,1,22
6.55,15,5,35,17,28
8.78,29,19,29,4,2
7.93,32,23,28,8,24
5.96,30,4,2,7,5
9.68,25,21,14,2,18
9.33,28,18,19,14,19
6.29,37,6,24,17,31
6.07,4,7,3,5,0
8.16,29,22,12,0,4
8.81,36,6,28,12,19
8.95,24,10,22,6,15
6.23,44,4,26,2,20
6.49,11,7,15,6,33
6.56,18,10,3,11,15
8.58,28,5,23,12,26
7.81,5,22,32,17,8
5.67,15,20,12,4,0
8.41,26,24,14,7,7
6.89,35,24,21,5,24
7.71,25,24,14,0,13
5.12,8,23,16,14,27
6.76,30,16,23,13,11
5.96,44,7,4,8,9
6.47,17,3,11,10,34
9.42,20,19,9,7,22
6.8,50,25,23,3,4
5.51,50,3,32,5,27
9.15,24,19,29,7,3
5.39,14,5,35,0,31
7.45,48,9,4,15,15
8.65,10,20,24,15,28
7.7,32,11,17,10,6
8.88,19,1,8,12,25
8.71,44,17,31,1,21
6.12,31,17,10,16,20
7.16,10,16,27,3,30
7.23,30,19,0,4,3
5.98,10,19,13,9,9
6.87,10,21,1,16,16
6.48,27,2,2,14,2
5.89,34,5,13,16,27
7.67,34,19,10,9,3
7.15,11,16,19,14,4
7.27,7,0,34,10,30
9.28,2,9,12,0,29
8.22,39,19,32,4,27
6.95,24,0,21,13,23
5.23,34,14,34,3,24
8.68,19,22,30,0,4
9.56,35,22,17,11,17
7.55,37,9,27,10,29
8.26,44,9,19,4,9
6.66,23,7,2,17,30
6.03,17,14,13,4,17
8.17,3,19,6,2,0
6.14,10,22,22,4,26
7.76,40,16,1,0,12
8.66,45,8,2,9,16
6.67,21,17,18,17,32
6.88,27,0,24,2,10
8.5,15,3,24,1,21
8.37,10,11,33,11,30
9.73,7,18,23,0,29
9.42,0,2,7,16,21
7.98,42,25,35,5,22
5.19,22,12,30,15,19
8.51,30,14,31,9,20
7.37,29,8,31,11,25
6.93,0,12,23,2,30
7.46,37,10,3,10,18
7.87,3,24,8,0,24
6.54,25,7,31,17,14
5.59,33,16,31,1,14
6.53,7,14,24,4,33
7.02,19,8,32,0,12
7.44,7,2,26,8,6
6.77,34,8,8,8,30
6.83,49,25,5,11,15
9.87,32,18,20,10,15
6.8,6,13,21,13,19
8.4,42,5,6,6,10
9.67,29,24,34,11,13
9.63,10,9,16,0,2
9.51,19,13,13,4,18
5.96,41,6,24,1,10
7.76,16,7,16,2,33
10.16,13,20,18,13,0
11.91,25,7,20,4,12
13.99,24,18,12,6,33
14.78,15,1,30,1,28
14.2,19,22,28,6,19
12.33,36,17,21,6,23
14.64,0,10,6,17,32
11.47,43,22,6,7,33
13.08,46,18,35,8,33
14.27,12,15,32,2,34
12.7,23,14,3,10,30
12.02,32,10,6,15,23
12.52,43,9,3,0,9
13.86,25,24,13,2,12
11.18,39,22,26,3,14
10.37,12,9,7,14,2
13.36,50,0,23,6,33
14.19,6,2,5,4,31
13.28,1,22,29,13,17
13.71,11,0,32,9,12
12.63,39,15,29,6,2
10.9,3,24,22,4,17
10.35,15,18,35,0,1
13.57,41,10,29,17,24
11.48,0,6,27,14,21
