volume,class_1
35,0
29,0
44,0
30,0
38,0
48,0
35,0
35,1
33,1
34,1
29,1
42,1
31,1
43,1
33,1
44,1
37,1
50,1
34,1
28,1
36,1
31,2
47,2
47,2
49,2
37,2
41,2
41,2
38,3
31,3
49,3
41,3
38,3
43,3
38,3
32,3
39,3
49,3
39,4
48,4
47,4
35,4
37,4
42,4
27,4
35,4
48,4
48,5
39,5
30,5
43,5
30,5
38,5
45,5
42,5
46,5
25,6
49,6
36,6
26,6
29,6
38,6
49,7
37,7
33,7
30,7
38,7
32,7
30,8
36,8
37,8
37,8
29,8
49,8
42,9
42,9
43,9
25,9
37,9
37,9
32,9
48,9
32,9
46,10
25,10
26,10
33,10
47,10
26,10
40,10
25,10
26,11
27,11
49,11
36,11
31,11
45,12
35,12
35,12
32,12
47,12
44,12
42,12
29,12
29,12
41,12
40,12
49,12
45,12
37,12
38,13
29,13
44,13
26,13
30,13
43,13
36,14
40,14
31,14
43,14
49,15
43,15
37,15
45,15
33,15
49,15
42,15
38,15
40,15
35,15
27,15
36,16
32,16
47,16
30,16
49,16
29,16
45,17
27,17
47,17
41,17
25,17
32,18
26,18
35,19
32,19
30,19
33,19
33,19
29,19
49,19
50,19
40,19
38,19
29,19
28,19
39,19
29,19
31,19
25,20
32,20
36,20
44,20
41,20
47,20
26,20
44,20
29,21
25,21
48,21
27,21
28,21
36,21
34,21
44,21
26,21
37,22
48,22
40,22
42,22
35,22
37,22
29,22
45,22
36,23
26,23
36,23
26,23
38,23
39,23
47,23
36,24
38,24
43,24
26,24
39,24
42,24
39,24
28,24
37,24
