volume,class_1
79,0
62,0
89,0
91,0
73,0
87,0
75,0
65,0
84,0
73,0
51,0
79,0
52,0
66,0
53,0
62,0
84,1
93,1
88,1
83,1
95,1
70,1
80,1
52,1
97,1
100,1
91,1
79,1
100,1
92,1
62,1
100,2
93,2
51,2
100,2
92,2
91,2
82,2
55,2
69,2
51,2
71,2
84,2
81,2
81,2
84,2
86,2
53,2
60,2
84,2
58,2
69,2
80,2
70,2
89,3
55,3
52,3
59,3
56,3
53,3
99,3
66,3
58,3
92,3
59,3
80,3
79,3
79,3
94,3
93,3
72,3
99,3
56,3
87,3
90,3
67,3
77,3
64,3
78,3
75,3
94,3
52,4
77,4
55,4
61,4
77,4
91,4
73,4
68,4
85,4
98,4
74,4
55,4
88,4
81,4
55,4
85,4
80,4
53,4
84,4
56,4
53,4
72,4
56,4
81,4
50,4
70,5
53,5
98,5
82,5
91,5
58,5
94,5
99,5
71,5
89,5
66,5
94,5
87,5
99,5
67,5
56,5
55,6
50,6
51,6
100,6
89,6
88,6
79,6
67,6
54,6
79,6
56,6
83,6
62,6
94,6
51,6
76,6
50,6
81,6
50,7
75,7
98,7
92,7
84,7
92,7
71,7
72,7
68,7
86,7
80,7
73,7
68,7
68,7
79,7
67,8
87,8
80,8
51,8
89,8
71,8
83,8
99,8
68,8
84,8
83,8
53,8
87,8
94,8
86,8
92,8
52,8
70,8
65,9
84,9
97,9
78,9
62,9
83,9
97,9
66,9
66,9
80,9
70,9
66,9
83,9
86,9
96,9
63,9
99,9
97,9
59,9
68,9
75,9
51,9
77,9
50,9
53,9
90,9
73,9
