volume,class_1,class_2,class_3,class_4,class_5
4.67,50,44,11,36,30
4.29,49,3,16,18,2
4.89,35,20,14,26,33
3.4,23,11,8,38,6
1.27,2,14,13,39,4
2.67,41,40,9,18,33
3.45,36,26,12,29,23
2.88,3,1,1,15,9
2.26,30,42,27,12,7
1.6,1,23,8,41,22
2.21,50,19,26,12,4
4.57,4,15,27,26,18
4.22,28,27,6,12,30
2.31,5,36,11,41,30
4.22,38,6,23,3,30
3.19,39,38,6,20,29
3.68,16,17,18,39,8
1.28,40,10,2,19,36
1.25,21,32,13,32,20
1.94,45,21,19,40,2
4.57,23,34,3,21,13
2.11,5,22,21,24,28
1.15,39,47,15,42,11
2.27,8,40,24,35,37
3.2,9,41,9,18,0
2.63,37,40,4,3,37
2.16,0,45,22,2,3
1.33,26,40,7,19,27
4.86,27,45,21,5,18
2.85,44,41,8,4,10
3.31,11,31,22,28,4
2.1,44,30,19,2,13
1.42,44,41,13,3,9
2.58,48,39,6,32,17
3.94,19,12,6,39,28
1.51,39,42,0,16,40
1.32,43,26,12,12,31
4.1,14,1,7,30,25
1.87,28,33,26,11,14
3.84,0,36,11,6,1
2.44,24,36,14,31,9
4.57,2,10,7,27,35
4.2,33,1,10,41,3
1.38,38,33,20,3,21
4.52,35,30,27,10,32
3.74,48,30,26,27,38
3.92,43,10,27,12,22
4.58,37,39,17,35,8
3.85,40,10,20,2,11
1.29,9,23,2,32,20
3.87,25,38,9,8,8
3.0,7,7,18,2,21
1.4,35,40,20,18,24
4.01,17,44,16,18,40
3.77,50,36,9,35,40
4.94,46,35,26,25,33
4.83,48,22,17,1,36
1.7,23,6,22,33,28
4.49,44,46,14,12,2
4.67,19,25,5,0,38
4.47,15,31,21,27,40
2.67,35,15,13,21,33
3.95,22,41,27,25,5
1.58,12,14,3,28,33
4.63,1,19,12,22,13
4.8,19,41,9,2,35
1.23,9,28,5,27,9
3.07,22,15,27,28,9
2.07,12,27,15,16,35
3.63,23,27,19,11,40
4.76,2,14,9,11,34
1.51,2,0,2,30,10
4.46,11,42,20,3,15
2.22,35,38,25,41,33
1.98,13,46,26,24,39
3.66,25,41,14,16,40
3.58,41,15,25,38,1
4.51,11,42,12,26,40
3.82,0,5,19,13,15
2.3,17,6,16,24,4
4.42,43,5,9,13,37
1.28,12,6,7,16,28
4.81,28,45,15,1,18
1.89,30,25,22,26,24
2.75,11,38,3,10,34
2.04,20,42,26,12,14
4.57,17,33,13,30,9
4.09,4,21,27,12,9
1.04,9,39,19,15,28
4.93,9,39,17,26,0
3.17,2,40,8,20,11
2.1,16,35,22,26,12
2.14,20,20,27,21,2
2.04,19,23,17,16,19
3.52,39,28,6,34,24
3.8,46,23,8,12,21
2.02,47,4,6,32,5
1.05,0,13,27,31,3
2.65,42,36,25,35,17
1.15,6,27,25,9,14
4.07,21,9,16,43,7
3.84,21,15,12,16,8
1.23,29,33,15,28,40
2.04,6,17,16,16,32
4.44,22,37,22,28,37
1.11,31,4,19,30,17
4.79,45,42,26,29,36
4.03,36,30,22,21,5
3.87,28,1,7,5,16
3.06,26,28,16,41,40
3.58,23,23,14,23,20
1.94,4,3,22,15,13
4.81,50,0,24,29,20
4.79,43,46,3,4,29
4.75,13,0,26,15,37
1.91,14,16,23,27,17
2.14,8,10,12,4,40
3.96,40,27,7,25,13
3.5,47,25,25,4,39
1.83,21,16,12,10,37
1.86,36,8,6,16,19
1.24,37,10,15,10,2
1.75,21,28,14,9,33
1.29,19,6,20,10,28
3.03,37,4,13,39,12
4.22,9,7,2,33,3
1.81,0,10,2,35,20
1.59,38,5,4,28,4
3.58,3,34,19,29,24
3.11,10,27,4,32,6
4.41,37,1,10,24,4
2.69,45,40,1,4,10
2.4,0,37,17,2,15
3.32,35,24,27,11,4
4.93,25,31,25,24,33
4.06,24,20,19,15,22
4.27,3,35,12,19,12
4.64,37,3,2,11,15
4.81,37,31,22,4,0
4.28,27,1,18,39,36
2.9,23,45,22,29,2
1.1,0,17,0,1,4
2.88,23,19,24,41,13
4.28,46,42,24,30,29
3.77,21,18,24,30,13
4.86,7,32,15,30,19
2.11,40,31,16,38,40
2.54,43,14,14,42,7
1.83,2,1,17,10,17
4.77,47,33,2,30,23
3.62,16,39,23,27,0
3.49,36,44,18,41,23
3.78,29,39,18,36,20
2.86,1,23,26,17,39
