volume,class_1,class_2
39,0,49
34,0,6
37,0,2
29,0,47
37,1,34
37,1,2
37,1,5
27,1,5
27,1,4
31,2,40
39,3,42
37,3,45
36,3,7
30,3,46
27,3,27
46,3,38
45,3,25
31,3,4
44,3,7
29,4,22
46,4,28
44,4,35
31,4,22
40,4,38
38,4,44
37,4,31
32,5,30
38,5,10
25,6,38
47,6,26
50,6,20
32,6,22
29,6,28
30,7,18
44,7,11
38,7,9
30,8,16
27,8,7
29,8,14
36,8,39
33,8,44
46,9,0
25,9,30
50,9,38
29,10,17
45,10,3
38,10,32
40,10,15
36,11,45
42,11,42
32,11,37
40,12,41
35,12,36
49,12,24
49,12,34
29,12,15
40,13,40
46,13,47
26,13,11
28,13,12
46,14,36
46,14,14
43,14,41
50,14,27
40,14,17
44,14,8
33,14,37
32,15,23
29,15,16
36,15,43
49,15,21
27,15,8
36,15,37
28,15,36
43,15,43
46,16,26
30,16,10
45,16,14
41,16,43
48,17,34
40,18,19
30,18,48
25,18,24
30,18,28
33,19,46
37,19,33
42,19,10
38,19,43
50,19,1
38,20,49
39,20,33
49,20,47
32,20,1
32,20,7
46,20,17
30,20,48
46,21,31
36,21,20
46,21,37
41,21,27
28,21,46
38,22,35
26,22,5
26,22,49
47,22,9
36,22,25
37,23,27
38,23,25
40,23,21
43,24,16
44,25,32
49,25,33
41,25,22
46,26,4
34,26,30
35,26,49
33,26,1
45,26,9
43,27,29
41,27,29
43,27,42
41,27,6
43,27,31
30,28,6
36,28,3
26,28,24
42,28,31
29,28,0
45,29,41
47,29,8
33,30,13
27,31,10
36,31,33
36,32,32
27,32,1
40,32,15
38,32,47
42,32,20
26,32,18
36,33,16
37,33,45
47,34,19
32,34,2
33,34,11
25,34,46
45,34,3
35,35,35
49,35,41
50,35,36
38,36,42
45,36,12
49,36,9
44,36,12
32,37,28
33,37,29
25,37,45
39,37,5
43,38,13
36,38,26
26,38,24
30,38,15
32,38,23
39,38,40
26,38,17
26,38,3
46,39,0
43,39,18
37,39,44
37,39,25
46,39,40
47,40,19
43,41,44
41,41,30
34,41,4
40,41,39
25,42,0
47,42,48
35,42,8
28,42,23
31,43,48
28,43,14
27,43,20
35,43,2
48,43,34
30,43,21
29,43,23
47,44,26
46,44,21
45,45,19
30,45,13
30,45,13
36,46,32
30,47,35
35,47,12
25,47,39
38,48,29
32,48,18
28,48,6
38,49,39
49,49,11
