volume,class_1
47,0
40,0
41,0
37,0
27,0
49,0
32,0
50,1
41,1
31,1
25,1
40,1
25,1
35,1
32,2
39,2
36,2
48,2
31,2
49,2
27,3
48,3
40,3
37,3
48,3
32,3
38,3
50,3
28,3
46,3
37,3
50,3
42,3
32,3
48,3
25,4
29,4
46,4
35,4
50,4
40,4
38,5
35,5
41,5
26,5
30,5
50,5
50,6
26,6
44,6
50,6
28,6
40,6
30,6
25,6
45,6
33,7
25,7
39,7
28,7
32,7
43,7
45,7
33,7
50,7
43,7
36,8
38,8
39,8
30,8
45,8
43,8
29,8
50,8
28,8
28,8
37,8
28,8
46,8
46,9
42,9
42,9
50,9
28,9
25,9
41,10
47,10
25,10
26,10
41,10
36,10
29,11
43,11
40,11
39,11
41,11
47,11
29,11
32,11
31,11
31,11
30,11
40,12
27,12
42,12
39,12
32,12
36,13
25,13
35,13
26,13
33,13
43,13
40,13
38,13
47,13
35,13
34,13
28,13
48,14
34,14
27,14
35,14
30,14
36,14
35,14
39,15
33,15
28,15
27,15
36,15
38,15
30,15
40,16
37,16
38,16
31,16
26,16
27,17
36,17
37,17
41,17
44,17
31,17
36,17
35,17
30,17
35,18
48,18
40,18
36,18
26,18
46,18
42,18
41,18
30,18
43,18
36,19
38,19
49,19
41,19
29,19
43,19
36,20
46,20
32,20
27,20
43,20
47,20
38,21
41,21
33,21
31,21
42,21
36,21
47,21
30,22
31,22
49,22
35,22
47,22
41,22
44,22
31,23
50,23
34,23
25,23
49,23
34,23
50,23
25,23
29,23
36,23
40,24
40,24
50,24
49,24
47,24
47,24
43,24
