volume,class_1,class_2
11,0,9
20,0,3
7,0,2
8,0,5
9,1,3
16,1,3
19,1,4
6,2,7
16,2,1
13,2,1
5,3,7
13,4,6
13,5,0
19,5,0
18,6,0
1,6,2
11,6,3
12,6,8
19,7,6
23,7,0
3,7,7
4,7,3
17,7,9
16,8,0
20,8,0
9,8,4
13,8,6
9,9,1
16,10,9
23,11,2
17,11,2
2,11,3
4,11,4
25,11,1
20,11,5
6,11,0
21,11,7
10,12,6
12,12,5
20,12,3
16,13,7
15,13,7
3,13,1
20,13,3
17,14,5
22,14,1
19,14,0
1,14,9
4,15,4
25,16,6
21,16,2
10,17,7
2,17,0
9,18,9
6,18,7
18,18,3
20,19,3
9,19,8
17,19,8
25,19,8
4,20,9
24,20,7
12,20,4
13,20,3
3,20,4
16,20,1
11,21,7
4,21,8
3,21,8
17,21,2
3,21,8
6,22,9
15,22,0
18,23,8
9,23,8
9,23,9
25,23,8
17,23,4
8,24,4
20,24,9
8,24,5
3,24,6
22,24,4
14,24,5
22,24,9
19,24,4
2,24,7
23,24,1
22,25,7
7,25,6
10,25,2
25,25,6
19,25,1
9,26,4
6,26,5
4,26,4
21,26,9
21,26,6
21,26,2
2,26,7
9,27,1
9,27,2
23,27,4
8,27,6
7,27,2
23,27,7
3,28,7
11,28,5
24,28,9
13,28,4
1,29,5
8,29,8
8,30,2
8,30,1
21,30,5
13,30,4
12,31,0
7,31,1
10,31,6
9,31,2
9,31,7
22,31,9
9,31,6
18,31,6
22,31,0
14,32,8
15,32,2
20,32,6
4,32,1
21,32,2
21,33,5
1,33,3
9,34,4
12,34,9
13,34,8
25,34,6
23,35,0
4,35,2
15,36,1
16,37,4
8,37,8
15,37,3
1,37,4
22,37,4
17,38,8
12,38,3
13,38,5
15,38,8
9,38,7
11,38,6
8,38,2
16,38,2
10,39,9
6,39,9
13,39,0
16,39,3
22,39,8
15,39,5
11,40,6
13,40,1
21,41,9
10,41,3
13,41,0
17,41,7
24,42,5
24,42,5
25,42,5
8,43,9
10,43,1
8,43,8
4,43,1
12,43,1
15,43,7
18,44,2
7,44,8
16,44,9
6,44,3
12,44,6
19,44,7
1,45,6
19,45,0
21,45,4
24,45,3
14,46,5
25,47,0
23,47,5
15,47,9
19,47,3
13,47,5
16,47,5
8,47,8
21,48,1
2,48,0
25,48,0
18,48,2
5,48,3
20,48,6
5,49,1
14,49,2
20,49,0
