volume,class_1,class_2,class_3,class_4,class_5
4.79,15,23,17,6,3
2.79,5,15,19,6,6
2.09,0,14,15,1,9
4.57,0,6,21,5,5
3.32,19,12,17,12,6
3.27,17,16,4,6,6
1.38,12,16,10,8,10
1.02,11,15,10,8,0
4.84,17,5,16,12,7
2.83,18,16,16,7,1
2.98,10,21,8,6,1
4.37,1,19,21,14,8
4.3,7,14,15,4,6
1.77,8,12,17,12,5
3.46,13,2,18,2,5
3.61,16,14,1,12,5
3.17,20,22,12,11,2
3.17,4,19,3,9,3
2.95,13,2,1,12,9
1.14,2,11,8,11,8
1.83,5,6,17,3,10
4.44,13,0,9,7,10
4.45,16,6,21,0,1
3.98,0,18,15,4,8
1.44,10,5,14,8,1
4.38,0,7,7,11,5
2.77,3,8,1,14,10
1.21,12,10,20,11,0
4.97,18,12,15,4,0
4.02,8,20,15,13,5
3.34,12,16,20,13,3
2.13,19,15,15,8,7
2.59,15,21,16,3,9
4.12,2,12,1,10,8
3.03,18,18,16,3,0
1.37,15,2,13,3,10
1.57,7,24,5,9,8
4.07,14,2,5,8,8
1.26,9,3,15,11,2
2.85,12,21,6,1,2
4.59,9,2,4,6,1
3.95,6,8,7,8,8
1.95,13,17,2,6,10
1.71,6,22,13,11,3
2.36,11,18,0,14,4
1.44,12,11,8,9,7
4.25,15,4,20,13,2
1.47,20,20,16,0,10
2.51,7,23,21,9,10
3.93,17,19,6,11,6
2.01,13,3,21,2,3
2.0,0,10,14,3,1
3.53,9,14,21,9,9
2.79,0,8,21,7,10
4.86,12,23,2,13,2
2.05,10,21,10,13,8
1.03,1,15,9,14,3
1.11,10,23,1,3,0
3.74,8,0,11,2,4
4.08,5,16,21,3,3
1.9,16,23,4,2,8
3.24,4,3,7,3,5
1.05,5,13,12,14,3
6.65,14,11,19,7,5
7.63,11,19,8,5,5
6.64,4,13,14,5,4
9.91,9,15,3,9,0
7.93,18,11,19,9,5
9.76,0,15,4,0,3
5.36,8,12,8,7,6
7.48,18,15,20,0,8
6.34,5,9,21,12,6
7.05,8,4,8,8,5
8.42,10,22,20,8,1
7.45,6,22,21,8,5
8.31,16,12,13,9,3
9.6,19,24,20,13,5
9.66,11,24,9,3,1
8.59,6,8,3,12,0
8.64,9,6,10,9,9
9.33,18,0,13,0,7
6.06,8,20,6,2,5
5.58,1,18,10,12,3
5.28,8,21,10,12,4
8.96,19,17,12,1,5
8.63,20,4,2,12,9
6.26,19,18,9,8,0
8.71,7,10,9,11,1
7.99,18,5,9,7,10
9.71,8,12,11,12,6
9.88,17,14,21,12,2
8.05,16,3,1,11,8
8.37,3,8,7,6,9
6.17,10,9,12,8,10
8.99,0,15,14,6,5
5.61,15,14,7,8,8
8.81,14,20,14,4,9
8.04,7,17,19,4,0
6.57,18,13,20,5,2
6.27,3,2,8,13,8
5.45,1,1,6,0,7
7.29,20,6,4,8,6
6.59,1,20,19,6,4
6.77,3,6,11,13,8
8.87,6,4,17,4,6
8.54,13,20,20,14,10
7.14,9,20,19,5,0
6.5,10,8,3,7,9
8.11,16,13,18,1,3
6.64,1,3,4,12,8
8.79,6,15,12,1,9
9.96,13,20,2,13,0
7.99,18,23,6,3,8
6.85,19,21,20,12,1
8.24,6,4,11,4,4
5.86,6,10,2,13,9
9.64,12,23,21,0,6
9.96,0,2,15,4,9
8.76,9,1,17,3,7
9.55,2,13,2,2,1
9.61,11,21,0,9,0
8.29,7,2,6,3,7
9.13,3,8,2,2,10
6.38,6,17,3,1,6
7.79,12,15,17,0,9
5.78,20,6,1,12,10
5.85,6,8,19,6,3
5.16,8,10,19,7,9
8.39,7,12,18,4,6
5.85,0,21,14,3,0
7.91,0,9,1,10,6
8.15,2,1,13,4,1
5.01,8,5,6,14,0
9.85,15,11,0,13,4
9.63,4,13,21,4,8
9.71,17,6,12,7,6
9.37,12,22,18,2,7
7.39,16,12,7,6,3
7.33,0,4,14,13,4
8.68,2,16,6,4,2
8.1,18,22,5,4,2
9.9,20,18,2,11,3
7.53,0,20,21,2,8
5.36,7,24,1,9,7
5.43,12,10,19,12,3
5.05,17,6,18,8,10
5.93,3,8,20,9,2
6.33,15,11,1,9,0
9.86,20,3,0,14,8
6.55,11,0,16,11,10
9.71,2,3,7,7,4
5.86,17,20,20,3,9
6.12,16,19,16,13,9
6.7,6,19,13,3,9
7.67,17,14,12,8,9
7.79,8,19,0,12,2
9.91,13,16,19,0,4
8.37,6,17,17,6,6
9.52,3,18,9,9,4
7.69,1,18,7,4,2
8.82,15,11,8,2,6
6.91,18,14,7,8,7
6.03,9,2,17,13,9
8.4,16,17,2,10,4
7.03,18,23,2,14,3
8.17,12,24,4,11,9
8.22,0,3,10,12,5
9.39,12,3,11,13,0
9.51,2,22,6,10,7
7.62,18,13,18,8,5
8.15,18,5,12,6,3
5.07,13,14,12,6,3
7.0,15,8,0,10,1
6.96,2,17,9,2,9
7.8,4,2,19,9,1
8.14,1,16,12,7,8
5.19,17,20,5,13,9
6.23,3,15,9,12,5
9.97,10,21,6,0,5
7.92,7,0,11,7,4
5.81,16,14,12,3,6
7.82,8,18,10,11,9
7.54,4,8,16,5,8
9.77,12,19,18,5,3
5.52,1,14,15,4,5
9.4,9,17,17,9,9
7.69,15,23,7,1,6
8.85,5,5,21,12,10
12.99,19,6,8,8,7
11.74,16,2,8,13,2
14.95,3,21,8,14,5
14.51,14,2,19,12,8
12.71,8,23,9,2,6
12.19,6,1,13,7,8
10.89,6,24,20,2,6
11.71,1,5,0,10,6
14.31,3,13,11,8,9
12.24,15,10,7,3,6
12.29,17,24,0,3,7
14.21,7,2,2,11,5
10.08,14,9,20,6,4
10.19,11,4,21,10,2
12.08,8,3,18,11,8
11.55,3,23,21,14,1
12.64,8,0,21,3,9
13.63,5,5,9,14,4
14.08,15,13,5,14,0
12.01,6,17,6,7,6
12.43,16,6,14,8,9
12.18,12,21,17,4,9
13.49,13,2,13,3,7
10.55,16,14,6,3,5
14.95,0,5,4,5,0
10.56,17,18,1,3,3
14.12,19,21,15,7,1
13.72,3,8,11,1,6
12.78,3,7,18,10,9
11.74,20,24,14,4,6
12.16,2,16,11,10,4
10.6,11,13,0,9,5
11.15,8,21,17,11,2
12.35,20,7,10,4,9
11.95,9,16,12,9,4
12.69,16,15,7,10,0
13.01,17,13,10,0,7
12.97,18,9,21,4,10
14.02,5,19,8,1,9
13.97,3,11,14,9,5
10.43,17,9,6,12,6
14.06,15,21,12,2,4
11.62,6,21,12,4,9
12.21,4,3,4,4,3
12.46,16,12,3,5,2
12.81,6,5,12,6,7
14.62,8,11,4,9,6
13.07,10,7,6,12,3
12.16,15,1,16,12,5
13.61,6,1,4,6,3
11.74,18,11,19,4,1
13.68,14,10,14,11,1
14.04,19,20,9,1,6
11.36,14,1,17,9,8
11.86,14,10,16,14,6
14.47,17,23,20,5,10
10.16,15,2,21,1,6
12.65,4,22,14,0,10
11.73,20,3,16,12,3
10.84,4,17,3,11,3
12.02,4,7,2,6,1
14.06,9,5,19,11,5
