volume,class_1,class_2
84,0,10
75,0,10
76,0,18
57,0,17
80,0,23
50,0,1
62,0,7
65,0,14
51,0,9
100,0,20
69,0,21
74,0,20
60,0,14
80,0,16
99,0,8
51,0,18
55,0,11
53,0,24
99,0,0
56,0,3
64,0,13
81,0,2
81,0,8
81,1,2
69,1,20
90,1,12
55,1,9
79,1,17
87,1,10
50,1,9
67,1,3
68,1,20
97,1,4
82,1,6
54,1,2
95,1,0
71,1,21
89,1,1
91,1,8
86,2,17
53,2,15
77,2,13
50,2,15
59,2,4
70,2,3
68,2,11
68,2,1
63,2,5
77,2,3
81,2,16
69,2,20
87,2,1
75,2,24
97,2,15
54,3,2
75,3,22
85,3,24
83,3,1
83,3,8
97,3,14
100,3,23
71,3,17
64,3,4
78,3,12
62,3,13
85,3,16
62,3,11
58,3,7
82,3,10
66,3,1
79,3,14
51,3,2
75,3,24
80,3,6
65,3,21
78,3,18
92,3,8
75,3,7
85,4,12
68,4,7
73,4,18
98,4,3
79,4,10
81,4,5
95,4,4
86,4,3
84,4,16
93,4,22
76,4,21
88,4,17
56,4,20
62,4,12
72,4,22
96,4,18
90,4,1
94,4,19
81,4,13
59,4,21
50,4,22
51,4,5
67,4,20
73,4,18
58,5,9
80,5,12
78,5,23
79,5,1
71,5,9
80,5,21
68,5,2
91,5,9
59,5,15
98,5,10
98,5,17
68,5,12
56,5,11
83,5,24
67,5,24
85,6,16
72,6,4
55,6,19
99,6,18
69,6,7
75,6,7
94,6,9
63,6,23
73,6,13
76,6,16
88,6,11
80,6,16
60,6,11
60,6,15
54,6,5
99,6,0
62,6,22
69,6,0
67,7,13
76,7,11
86,7,12
100,7,6
78,7,19
97,7,2
50,7,3
73,7,13
77,7,23
50,7,22
65,7,0
66,7,14
87,7,6
75,7,8
71,7,21
72,7,22
90,7,10
82,7,23
78,7,19
62,7,8
60,7,15
87,7,0
84,7,4
93,7,23
78,8,19
96,8,0
81,8,11
89,8,5
53,8,15
58,8,12
59,8,23
88,8,4
94,8,17
73,8,5
91,8,20
87,8,7
94,8,0
73,8,10
88,8,6
67,9,21
95,9,16
95,9,24
83,9,14
91,9,5
51,9,18
92,9,9
62,9,19
72,9,8
50,9,7
78,9,6
93,9,19
59,9,24
55,9,4
96,9,5
66,9,14
89,9,22
72,9,13
70,9,6
70,9,19
53,9,6
68,9,14
80,9,17
97,9,2
76,9,15
59,9,3
