volume,class_1,class_2,class_3,class_4,class_5
2.44,19,8,7,21,9
3.43,21,9,2,29,0
3.57,21,3,3,12,2
1.37,23,23,7,30,8
1.12,17,6,10,4,24
1.59,32,10,17,3,18
2.41,10,17,4,20,16
3.78,4,10,19,23,21
2.25,11,15,12,7,2
2.3,22,16,21,27,25
2.03,2,6,7,22,24
1.51,10,21,19,23,16
4.77,16,22,7,34,0
3.88,33,18,6,13,6
3.8,33,19,2,28,11
3.74,25,6,16,26,0
3.39,20,16,16,8,20
1.58,6,6,3,28,18
4.28,6,22,0,15,7
4.37,18,23,21,24,21
3.49,16,17,15,2,4
1.84,33,15,16,11,3
3.61,4,12,16,17,20
4.58,4,9,22,9,17
4.88,9,23,14,19,3
2.04,10,3,9,22,23
3.58,14,3,17,34,2
2.24,23,7,1,33,10
4.18,5,14,19,1,3
3.52,14,7,17,19,16
4.54,25,24,2,8,12
4.96,26,12,8,9,13
4.91,33,13,0,15,10
2.14,21,15,17,11,11
2.03,22,17,20,12,14
4.15,15,4,19,21,12
4.21,5,11,18,15,1
4.05,16,20,9,27,23
3.68,17,22,12,8,19
1.15,10,12,19,28,8
3.63,7,7,4,15,4
1.92,14,5,2,7,16
1.73,15,1,8,0,19
1.59,7,3,14,1,12
3.81,18,21,20,24,10
4.56,30,12,11,19,20
2.77,24,8,5,11,2
3.22,17,17,9,18,5
4.64,31,14,8,12,0
4.25,17,0,14,14,23
3.87,23,0,6,19,8
1.31,2,5,18,2,5
4.97,14,2,10,29,14
3.72,27,20,14,10,22
1.61,28,14,17,28,6
3.04,14,15,7,19,0
3.01,32,21,21,18,3
1.48,0,11,4,5,19
4.8,26,10,12,11,0
3.7,31,20,5,16,12
4.83,17,24,14,30,10
3.24,26,2,23,26,3
2.28,10,0,12,17,23
2.58,32,14,23,22,1
4.6,16,10,11,2,1
1.54,4,8,16,0,16
4.92,29,4,18,8,25
3.75,5,7,20,9,4
1.25,0,2,0,9,6
2.54,13,21,23,27,9
3.4,32,14,21,6,11
1.12,26,1,6,13,5
2.66,19,12,7,12,5
3.93,27,5,5,4,12
3.6,24,8,21,33,15
4.97,1,1,1,27,15
1.92,17,2,1,12,4
4.1,25,24,22,20,3
2.42,0,4,5,28,7
3.11,23,3,5,0,10
3.1,20,8,6,20,12
