volume,class_1,class_2
19,0,27
10,0,4
25,0,11
6,0,41
23,0,25
16,0,27
40,0,30
42,0,30
7,0,13
21,0,24
48,0,17
19,0,12
33,0,12
17,0,6
43,0,35
37,0,18
46,0,24
39,0,39
36,0,18
8,0,14
9,0,41
8,1,9
4,1,7
35,1,38
5,1,19
15,1,42
39,1,5
13,1,23
47,1,1
47,1,10
11,1,48
13,1,34
25,1,21
39,1,28
28,1,4
44,1,18
32,1,25
12,1,28
7,2,47
12,2,45
48,2,18
49,2,31
24,2,17
50,2,4
38,2,36
30,2,46
19,2,3
21,2,19
9,2,23
12,2,6
20,2,24
37,2,41
14,2,37
34,2,0
21,2,21
47,2,16
20,3,27
17,3,45
44,3,33
39,3,30
35,3,43
14,3,49
20,3,11
32,3,26
1,3,43
17,3,1
24,3,31
20,3,10
37,3,39
36,3,43
27,3,6
49,3,28
45,3,10
44,3,43
50,3,22
42,4,33
31,4,2
15,4,13
6,4,17
32,4,37
33,4,12
49,4,17
39,4,28
30,4,8
7,4,9
27,4,39
41,4,49
13,4,36
7,4,3
47,4,20
48,4,22
20,4,11
22,4,32
9,4,29
2,4,15
50,4,38
42,4,14
42,5,15
36,5,6
42,5,7
3,5,4
12,5,20
43,5,2
12,5,5
31,5,44
9,5,37
33,5,29
46,5,36
3,5,3
47,5,14
48,5,15
24,5,42
25,5,1
48,5,22
24,5,48
19,5,32
25,5,37
44,5,31
47,5,32
49,5,8
39,5,23
47,6,23
13,6,34
10,6,2
21,6,35
50,6,42
42,6,22
18,6,26
6,6,12
32,6,5
23,6,15
24,6,13
18,6,44
35,6,29
43,6,49
37,6,47
41,6,33
40,6,21
18,6,35
41,6,36
31,6,40
35,6,3
49,6,44
13,7,48
37,7,29
13,7,46
40,7,33
34,7,25
41,7,25
45,7,16
48,7,16
23,7,9
3,7,9
9,7,42
12,7,49
18,7,8
21,7,13
1,7,0
20,7,47
5,7,32
38,7,31
32,7,20
3,7,7
36,7,14
36,7,38
5,7,34
2,8,0
42,8,11
36,8,26
33,8,10
22,8,48
17,8,0
15,8,35
40,8,30
26,8,16
31,8,44
30,8,5
5,8,40
21,8,24
39,8,8
42,8,7
48,8,26
36,8,39
39,9,40
37,9,2
43,9,45
35,9,47
10,9,21
4,9,19
12,9,45
29,9,34
10,9,46
43,9,1
21,9,41
33,9,46
45,9,20
34,9,27
24,9,38
46,9,19
20,9,40
