volume,class_1,class_2
18,0,6
45,0,6
1,0,5
29,0,3
45,0,5
35,0,8
29,0,2
12,0,2
17,1,8
19,1,3
31,1,6
27,1,0
38,1,2
3,1,7
38,1,4
13,1,5
47,2,6
49,2,6
20,2,4
14,2,5
42,2,6
35,2,3
37,3,5
32,3,0
16,3,6
43,3,0
19,3,6
11,3,1
4,4,1
21,4,0
8,4,9
13,4,4
3,4,3
40,4,0
33,5,1
35,5,5
4,5,9
41,5,8
45,5,4
38,5,8
50,5,2
45,6,8
29,6,1
24,6,1
15,6,3
35,6,3
43,6,5
41,6,9
6,6,6
48,6,7
37,6,2
13,6,0
18,6,2
49,7,4
9,7,5
2,7,6
30,7,4
21,7,4
17,7,9
28,7,1
15,7,5
29,7,0
21,8,9
11,8,8
33,8,2
37,8,4
47,8,7
34,8,8
46,8,3
1,8,7
35,8,0
23,8,3
39,8,6
28,9,7
42,9,6
8,9,0
38,9,7
25,9,9
50,9,9
43,10,1
28,10,0
28,10,8
21,10,1
42,10,1
9,10,4
31,10,3
12,10,4
49,10,9
46,10,7
44,10,8
3,10,2
10,10,3
21,10,1
43,10,8
49,11,5
7,11,3
27,11,4
12,11,7
39,11,7
19,11,7
13,11,4
22,11,6
26,11,3
45,11,4
24,12,5
17,12,1
39,12,1
23,12,8
19,12,8
14,12,8
39,13,9
35,13,2
44,13,1
9,13,3
17,14,8
26,14,2
37,14,7
49,14,1
20,14,4
31,14,7
5,14,2
1,14,4
18,15,0
6,15,0
9,15,4
31,15,9
35,15,4
32,15,6
32,16,7
20,16,0
6,16,8
47,16,2
5,16,0
39,16,7
42,16,2
23,16,8
18,16,9
18,16,7
28,17,0
30,17,7
30,17,2
13,17,6
4,17,5
16,17,3
11,18,2
5,18,5
46,18,5
43,18,3
49,18,3
44,18,9
47,19,8
18,19,7
46,19,6
33,19,7
19,19,6
44,19,6
21,19,5
6,19,9
34,19,0
18,19,8
19,19,6
17,20,5
33,20,5
46,20,7
28,20,2
15,20,3
10,20,4
22,20,3
16,20,1
43,20,1
18,20,8
30,21,0
42,21,6
32,21,3
4,21,0
3,21,2
28,22,0
11,22,9
19,22,9
14,22,9
46,22,2
42,22,4
20,22,1
26,23,4
19,23,1
17,23,5
10,23,5
36,23,9
50,23,3
48,23,5
14,23,8
38,24,9
43,24,7
5,24,2
50,24,9
32,24,1
29,24,2
5,24,0
38,24,9
1,24,1
