volume,class_1,class_2,class_3,class_4
2.04,24,2,8,8
3.0,13,2,12,10
2.03,16,6,9,13
3.66,19,1,1,7
3.52,14,2,0,8
4.48,25,1,10,0
1.61,13,8,4,5
2.78,8,0,10,3
2.01,14,9,2,15
3.04,18,1,10,7
1.66,20,4,12,15
1.04,13,2,5,8
4.26,13,5,4,6
2.47,23,6,8,14
1.08,20,7,6,6
1.85,2,9,15,2
4.56,21,1,5,8
4.91,16,5,8,11
1.56,25,10,14,0
2.95,23,4,7,13
2.65,22,5,8,8
4.9,8,5,4,4
1.75,7,6,7,14
3.05,3,8,13,11
2.97,19,8,12,5
2.5,12,9,10,8
3.42,7,6,8,0
4.57,11,10,15,7
3.88,20,0,12,15
2.64,8,10,12,2
4.48,14,8,11,13
1.66,19,10,1,4
1.67,4,8,13,14
3.08,18,7,10,11
3.02,17,0,11,11
3.97,11,5,3,11
4.98,23,5,11,0
1.13,3,0,1,8
2.49,20,8,11,1
4.41,7,5,2,13
2.97,23,0,14,6
3.02,25,9,6,6
3.05,21,10,10,6
2.11,2,7,10,11
3.42,5,7,10,5
4.51,19,1,12,15
4.21,23,9,7,1
3.76,18,5,13,13
3.96,23,8,11,11
2.37,5,8,1,9
4.61,25,0,9,12
3.03,24,4,2,12
3.52,21,9,15,6
1.21,23,10,8,3
4.89,21,9,4,0
2.76,15,1,4,15
1.34,23,9,9,2
4.9,2,5,5,3
4.78,12,5,11,2
1.6,13,2,6,15
4.25,13,8,8,10
4.27,21,4,4,5
4.66,24,10,5,7
2.01,18,4,5,0
4.1,8,5,5,14
4.73,19,5,0,11
3.81,9,8,10,2
3.78,19,3,12,4
1.1,6,1,6,13
3.99,24,0,12,3
3.0,2,3,13,12
3.84,23,6,15,12
3.02,25,4,15,0
1.09,12,10,11,6
1.29,0,9,14,12
3.09,17,0,4,1
3.96,19,0,6,7
1.48,5,9,0,13
2.88,23,2,15,2
4.31,17,7,11,3
1.08,10,3,3,14
2.73,12,7,14,7
4.46,4,2,10,0
2.53,12,3,10,9
4.81,21,4,5,14
2.5,23,3,13,4
3.84,14,0,15,3
3.9,19,3,14,12
3.72,18,6,7,0
2.48,11,5,2,15
1.37,13,10,4,12
4.81,3,1,13,2
4.5,15,0,2,8
1.46,7,2,14,6
2.98,12,4,6,2
4.33,5,0,13,6
4.06,12,1,3,14
3.83,1,2,6,8
4.14,18,10,10,4
3.44,3,1,8,0
1.33,2,1,12,13
4.22,7,2,9,7
2.57,4,0,2,3
4.19,1,9,11,2
4.48,17,5,14,14
2.69,10,2,13,7
4.74,13,8,6,4
1.96,12,5,14,13
4.49,1,2,8,4
1.06,2,2,7,4
1.37,9,1,4,7
4.95,23,0,13,12
4.4,6,1,4,3
1.66,10,0,6,12
3.14,4,0,14,12
1.91,4,8,8,0
3.13,13,5,12,15
1.63,10,7,12,14
2.03,13,4,7,11
4.86,14,9,9,12
4.1,24,7,13,12
3.5,2,9,15,1
2.8,22,2,8,5
2.32,7,5,2,1
4.94,8,5,7,1
2.96,15,0,9,6
2.52,25,5,12,1
1.08,13,10,9,5
2.85,17,4,6,7
4.71,17,6,11,12
2.84,5,2,14,6
3.86,2,7,15,12
4.23,22,6,2,0
1.5,24,8,11,14
2.32,3,2,9,6
2.08,16,2,6,4
1.7,6,1,5,14
4.39,15,1,1,5
1.26,15,6,5,12
1.95,22,9,7,1
2.35,11,8,6,7
4.21,3,7,15,14
3.52,2,7,7,9
4.04,4,9,6,11
2.57,8,3,3,11
1.14,21,7,12,6
4.74,2,10,6,3
2.74,14,10,10,11
4.45,13,1,4,4
4.22,1,4,4,2
1.11,25,9,10,11
1.38,24,0,9,2
1.14,18,2,3,1
2.89,15,0,15,3
4.28,9,3,3,1
4.25,9,5,3,0
1.82,5,4,8,10
1.51,22,8,14,5
3.75,3,10,11,7
1.83,3,9,8,1
2.26,15,6,12,0
4.57,21,6,9,3
3.83,16,0,2,0
2.94,7,9,11,4
1.79,11,2,3,12
1.24,13,0,2,5
2.25,7,10,0,6
3.26,2,4,15,4
2.81,13,6,12,12
4.67,1,10,12,13
2.14,13,6,15,8
2.13,22,2,14,6
1.19,17,8,3,6
1.94,3,10,4,13
2.1,4,8,5,12
4.17,14,5,9,0
3.34,22,6,7,4
1.13,11,6,5,12
2.83,12,9,5,11
4.89,24,2,14,14
4.69,17,7,3,15
4.07,2,2,13,2
1.73,14,1,9,9
1.62,6,3,4,8
1.17,20,6,1,15
3.2,21,10,11,9
1.89,9,10,14,11
2.67,8,9,7,15
7.04,16,10,4,7
5.82,0,3,2,3
5.13,14,0,9,15
6.96,25,7,6,3
5.58,16,3,5,5
9.53,10,7,15,10
6.17,13,4,13,7
7.63,10,1,15,7
9.83,20,10,6,0
6.51,13,6,7,11
5.89,5,10,10,12
5.26,12,3,15,1
5.87,2,8,2,9
9.15,12,10,15,11
5.95,10,1,0,12
7.36,17,3,12,2
5.42,3,0,15,11
6.23,25,5,11,3
9.35,7,4,0,1
5.67,21,1,15,8
7.47,23,1,9,0
9.49,20,4,3,14
6.27,16,2,3,13
7.23,10,1,12,11
8.78,9,9,10,7
6.33,5,4,13,15
7.62,22,7,11,3
9.32,9,6,13,2
5.99,18,3,2,5
6.36,18,1,1,13
6.05,6,7,11,1
6.46,15,10,4,10
5.73,24,1,1,2
7.46,5,8,10,14
5.43,10,7,6,5
8.99,8,4,8,4
5.63,10,6,15,11
6.1,18,10,1,12
5.14,10,6,1,8
8.95,14,9,15,3
5.33,19,4,6,1
8.89,16,3,2,8
9.08,25,9,10,5
5.01,18,0,11,12
7.4,16,4,12,7
9.81,18,9,3,14
8.48,22,5,12,3
9.51,10,0,13,3
7.25,14,9,0,2
8.46,16,6,3,6
14.22,25,2,15,6
13.86,19,3,1,8
13.46,19,3,15,14
13.91,25,9,13,4
14.37,18,3,7,13
10.32,5,9,13,0
11.31,4,4,14,5
11.8,8,4,5,11
12.57,22,4,2,14
10.41,22,5,7,3
12.51,23,10,4,2
10.33,18,7,3,2
