volume,class_1,class_2,class_3
1.86,2,2,12
4.7,10,1,8
2.77,3,7,18
3.98,3,1,4
2.17,3,8,14
2.03,5,5,17
4.5,9,8,15
3.0,9,6,4
4.73,7,4,7
4.33,6,4,12
4.51,7,7,0
1.91,9,3,10
2.68,2,5,11
3.36,10,8,2
3.63,9,7,10
4.14,4,1,0
4.46,10,7,1
3.11,4,9,4
3.21,5,8,14
4.83,7,1,17
1.52,9,2,16
4.16,8,1,13
2.64,5,9,15
1.19,5,7,9
3.89,9,8,7
2.8,0,4,14
1.94,4,6,4
4.44,6,5,5
3.55,8,0,18
4.67,0,8,12
1.89,6,6,2
4.17,0,0,9
3.94,7,2,12
4.95,0,7,14
2.93,4,0,13
3.05,10,9,15
4.21,1,9,3
1.36,8,4,8
4.01,5,4,8
3.71,10,6,15
3.46,3,2,16
2.24,3,2,4
1.36,9,5,7
1.15,0,3,8
3.74,10,7,11
3.48,6,2,12
1.0,8,9,1
3.02,4,3,12
1.96,5,0,15
1.21,9,8,0
4.09,2,6,0
1.1,8,1,12
4.76,2,6,11
4.31,3,6,2
4.79,5,3,16
4.2,5,5,18
2.79,6,7,4
2.9,0,3,4
4.71,6,0,18
4.34,2,7,2
2.01,9,5,11
2.38,9,6,2
1.9,2,9,5
3.32,4,9,1
1.24,7,7,7
2.74,0,9,12
4.12,5,3,1
3.42,10,8,18
3.6,8,1,0
4.78,2,5,8
2.75,7,7,13
3.59,2,0,1
1.36,7,9,17
4.42,0,5,14
1.09,3,3,18
3.72,1,4,2
4.02,5,4,8
3.64,6,2,16
3.63,2,7,15
2.41,2,2,9
1.58,3,7,14
2.21,8,8,14
3.01,0,1,4
4.84,8,4,18
3.86,10,3,7
1.26,5,4,3
1.96,2,7,18
1.4,7,7,15
1.74,3,9,4
1.6,3,0,17
3.18,8,3,15
4.37,1,4,17
1.43,0,4,18
4.91,3,0,3
2.49,8,9,11
1.31,6,2,1
4.02,3,2,13
1.19,9,5,11
3.58,10,1,2
2.59,8,2,14
4.82,1,3,5
4.9,3,3,0
1.8,1,5,14
1.79,6,0,14
2.84,8,6,7
3.89,5,9,8
1.95,0,1,0
1.27,2,5,6
4.96,7,3,12
1.29,3,2,1
4.04,3,5,17
2.4,4,7,12
1.52,1,4,1
1.52,6,1,1
2.67,0,6,2
3.25,1,1,0
4.53,2,1,2
3.83,10,9,17
2.05,1,0,9
3.09,4,9,11
3.86,7,8,14
4.12,9,9,8
4.02,7,6,9
1.71,3,9,9
4.22,8,8,18
9.85,0,4,13
6.83,9,9,17
7.67,6,4,5
5.92,7,3,2
8.65,10,6,5
8.55,1,3,18
8.99,10,0,10
9.9,0,9,2
6.76,3,8,16
9.64,4,3,16
6.73,10,1,16
5.84,8,7,7
9.53,2,1,9
7.11,1,9,13
6.78,1,1,6
5.94,10,2,12
9.92,9,8,16
8.13,0,8,7
5.38,0,5,17
6.05,1,1,18
9.21,6,1,0
7.95,2,2,5
5.98,2,4,9
8.72,4,0,4
8.88,1,3,15
6.77,3,4,0
6.62,10,1,0
5.18,7,9,1
7.75,7,4,17
7.97,7,8,0
8.77,6,5,11
8.17,0,3,13
7.5,0,5,5
7.31,10,7,13
5.53,4,5,7
6.16,7,5,15
6.59,3,7,3
6.51,2,4,14
6.44,7,8,9
5.5,0,4,12
7.87,0,8,7
7.22,1,9,18
8.26,1,1,8
7.16,3,4,0
7.77,6,1,9
5.43,7,3,3
8.2,7,5,14
5.52,3,1,5
5.07,9,1,16
5.51,7,6,5
9.64,1,7,18
9.66,7,7,4
5.13,1,1,15
7.1,5,6,3
7.95,0,2,17
9.04,0,8,11
9.49,8,8,15
7.15,5,9,14
8.29,5,1,0
6.5,9,8,5
7.51,9,2,5
9.15,7,8,16
5.19,9,7,9
8.48,10,6,8
9.88,9,3,16
7.85,10,3,11
6.45,8,5,5
6.76,4,3,2
9.76,6,3,10
6.46,6,4,3
6.9,0,5,12
9.57,2,2,14
7.77,7,2,6
9.53,4,1,7
6.5,1,3,18
9.23,5,4,17
6.84,4,5,17
9.87,6,5,10
9.38,6,6,6
8.91,4,0,4
5.96,8,8,7
7.4,6,7,5
9.98,8,8,10
5.46,1,4,3
6.74,1,6,1
6.09,10,1,17
9.48,0,9,15
9.33,9,7,15
14.44,6,8,5
10.4,5,7,2
14.52,10,6,17
10.56,0,7,12
12.73,6,1,10
10.03,7,9,18
11.01,2,8,15
10.98,1,3,11
12.4,3,8,1
10.16,4,3,10
10.56,3,6,16
14.14,7,9,7
12.49,8,3,6
14.74,0,8,16
10.05,7,2,11
14.75,4,3,15
13.45,4,0,14
14.71,8,9,1
14.14,1,3,9
12.94,7,0,3
13.05,2,6,12
11.94,8,4,16
10.06,5,4,3
11.53,9,8,16
13.52,9,9,14
11.93,6,3,2
11.86,1,3,13
12.83,0,1,18
11.54,1,9,2
10.92,10,0,11
12.33,7,2,8
13.55,4,0,3
12.46,10,7,12
12.42,4,3,16
10.15,8,4,18
11.84,6,4,6
14.98,7,4,4
