volume,class_1
99,0
6,1
76,1
17,1
82,1
14,1
9,1
18,2
7,3
22,3
89,3
87,4
19,4
81,5
16,5
3,5
98,5
5,6
21,6
78,6
12,6
24,7
21,7
14,7
79,7
75,7
80,8
99,8
83,8
10,8
24,8
18,8
92,9
100,9
100,10
2,10
23,10
89,10
3,10
83,10
96,10
94,10
91,10
13,10
3,11
92,11
100,11
84,11
24,11
78,11
76,11
76,11
98,12
79,13
78,13
3,14
3,14
95,14
16,14
13,15
23,15
9,16
87,16
9,16
96,16
87,16
100,17
20,17
10,17
18,17
19,17
18,18
88,18
2,18
11,18
3,19
89,19
98,19
84,20
93,20
2,20
85,21
88,21
12,21
12,21
12,22
5,22
23,22
77,22
7,23
3,23
14,23
9,24
87,24
14,24
24,24
94,24
18,25
18,25
2,25
80,25
23,25
79,25
78,25
22,26
6,26
21,26
99,27
14,27
77,27
3,27
21,27
96,27
81,27
92,28
90,28
99,28
24,28
19,29
9,29
88,29
5,29
77,29
11,30
78,30
19,30
77,30
18,30
87,31
23,31
82,31
87,31
98,32
92,32
15,32
84,32
24,33
11,34
90,34
91,34
75,34
21,34
84,35
84,36
77,36
94,36
91,36
6,37
82,37
89,37
22,37
1,37
2,37
81,38
76,38
10,38
100,38
19,38
18,39
8,39
21,39
80,39
93,39
92,40
7,40
22,40
25,40
79,41
14,41
24,41
12,42
75,42
2,42
23,43
97,43
15,44
97,44
3,45
13,45
24,45
96,45
2,46
87,46
77,47
14,47
11,48
21,48
10,48
15,48
23,48
17,48
82,48
85,48
16,48
96,49
77,49
9,49
13,49
10,49
96,49
