volume,class_1,class_2
14,0,20
41,0,20
14,0,35
72,0,1
8,0,6
55,0,39
67,0,34
48,0,29
17,1,28
60,1,28
8,1,24
66,1,16
62,1,40
61,1,9
79,1,4
42,1,3
24,1,47
78,1,24
19,1,29
67,2,13
20,2,36
74,2,43
33,2,38
69,2,38
37,2,9
26,2,14
63,2,39
75,3,25
66,3,25
59,3,17
54,3,33
3,3,45
57,3,25
39,3,37
42,3,41
93,3,15
30,3,26
30,3,15
23,3,48
93,3,10
15,4,42
89,4,43
51,4,6
42,4,49
95,4,49
51,4,27
21,4,18
69,5,44
19,5,42
64,5,19
50,5,21
90,5,5
57,5,42
50,5,35
15,5,12
79,5,38
97,6,34
56,6,23
64,6,42
67,6,32
15,6,49
75,6,5
79,7,1
68,7,36
58,7,11
17,7,31
82,7,10
68,7,37
64,7,28
26,7,20
74,7,44
32,8,31
62,8,22
40,8,7
35,8,8
11,8,17
57,8,10
52,8,45
85,8,32
56,8,16
35,9,13
5,9,12
7,9,8
52,9,19
5,9,41
36,9,46
93,9,27
51,10,4
71,10,31
48,10,20
37,10,21
42,10,49
22,10,7
49,11,22
1,11,3
69,11,25
21,11,44
61,11,11
77,11,2
6,11,19
16,11,26
77,11,7
4,11,48
80,12,1
1,12,24
25,12,45
43,12,47
58,12,27
83,12,23
54,13,33
27,13,6
29,13,6
42,13,26
15,13,16
13,13,37
72,13,15
81,14,1
62,14,5
23,14,19
25,14,32
42,14,26
40,14,0
23,15,2
34,15,34
31,15,14
26,15,46
1,15,30
56,15,22
44,15,28
91,15,8
9,16,37
59,16,48
68,16,12
93,16,21
42,17,38
9,17,35
20,17,41
20,17,33
39,18,24
53,18,39
22,18,30
11,18,17
54,18,10
33,18,8
35,18,4
8,19,36
57,19,0
67,19,12
99,19,46
61,19,31
11,19,21
14,19,13
99,19,17
61,19,18
75,20,4
2,20,2
71,20,47
28,20,13
7,20,14
29,20,34
34,20,16
38,20,36
52,20,3
2,20,3
20,21,30
98,21,43
9,21,40
34,21,44
12,21,41
95,22,18
14,22,39
20,22,23
64,22,11
85,22,47
9,22,46
69,22,9
84,22,22
43,22,40
57,23,5
10,23,33
28,23,48
95,23,2
15,23,29
48,23,30
24,23,35
64,23,14
90,23,0
90,23,23
8,23,27
45,23,32
64,23,7
59,23,0
15,24,40
58,24,15
25,24,9
29,24,29
97,24,43
58,24,11
63,24,18
11,24,45
